episode,training_seed,environment_seed,total_reward,steps,epsilon,average_loss,replay_memory_size,total_environment_steps,terminated,truncated,solved,elapsed_seconds
59,2,20058,1.857835946195891,134,0.7477194593032545,1.5508897789378664,5796,5796,True,False,False,10.787982400041074
60,2,20059,-91.53408249481937,141,0.7439808620067382,1.6695466817270779,5937,5937,True,False,False,11.105061900103465
61,2,20060,-98.32648187226395,77,0.7402609576967045,1.5357118953358044,6014,6014,True,False,False,11.275739199947566
62,2,20061,-54.63368152585629,108,0.736559652908221,1.595557055539555,6122,6122,True,False,False,11.524964899988845
63,2,20062,-44.85738684119725,137,0.7328768546436799,1.63626516496178,6259,6259,True,False,False,11.820691999979317
64,2,20063,-79.6345324997235,111,0.7292124703704614,1.6127509281441972,6370,6370,True,False,False,12.082880600122735
65,2,20064,-119.98628560991617,112,0.7255664080186092,1.8358207023037332,6482,6482,True,False,False,12.321205000160262
66,2,20065,-56.66910794963415,76,0.7219385759785161,1.5188300037070324,6558,6558,True,False,False,12.500300100073218
67,2,20066,-66.39353269961352,141,0.7183288830986235,1.6257220553168168,6699,6699,True,False,False,12.869064799975604
68,2,20067,-91.15570943957577,113,0.7147372386831304,1.8054425708488024,6812,6812,True,False,False,13.13000990008004
69,2,20068,-65.07888162121338,79,0.7111635524897147,1.5492772180822831,6891,6891,True,False,False,13.31791270012036
70,2,20069,-30.14485317022033,102,0.7076077347272661,1.643583492028947,6993,6993,True,False,False,13.541605900041759
71,2,20070,-58.55471735008143,110,0.7040696960536298,1.4292796118692919,7103,7103,True,False,False,13.798785200109705
72,2,20071,-17.290980187226907,121,0.7005493475733616,1.7297028877025793,7224,7224,True,False,False,14.05423380015418
73,2,20072,-69.7417268470336,94,0.6970466008354949,1.6557422781244238,7318,7318,True,False,False,14.23881860007532
74,2,20073,-63.376603983908,107,0.6935613678313174,1.8212413322702747,7425,7425,True,False,False,14.483772600069642
75,2,20074,-43.67088962619913,105,0.6900935609921608,1.8191907925265176,7530,7530,True,False,False,14.715887600090355
76,2,20075,-75.1479903137226,115,0.6866430931872,1.6305840155352718,7645,7645,True,False,False,14.972971900133416
77,2,20076,-86.34415654733634,117,0.683209877721264,1.6155073204611101,7762,7762,True,False,False,15.222244800068438
78,2,20077,-0.8337680125028015,109,0.6797938283326577,1.573479780910212,7871,7871,True,False,False,15.459107700036839
79,2,20078,-83.47298962637473,114,0.6763948591909944,1.545274404841557,7985,7985,True,False,False,15.699102600105107
80,2,20079,-46.76123894995664,119,0.6730128848950394,1.7369606191871547,8104,8104,True,False,False,15.950271100038663
81,2,20080,-58.722106035911246,93,0.6696478204705641,1.6500760765485867,8197,8197,True,False,False,16.170997800072655
82,2,20081,-74.94505513867546,102,0.6662995813682113,1.808982707121793,8299,8299,True,False,False,16.396004300098866
83,2,20082,-22.235270918673976,97,0.6629680834613703,1.6653715654746772,8396,8396,True,False,False,16.60229460010305
84,2,20083,-99.88010063655443,80,0.6596532430440635,1.6004667218774558,8476,8476,True,False,False,16.7880126000382
85,2,20084,-55.41482920022436,103,0.6563549768288431,1.5319055654470204,8579,8579,True,False,False,17.001354499952868
86,2,20085,-82.34579420661139,69,0.6530732019446989,1.7564180493354797,8648,8648,True,False,False,17.14906460000202
87,2,20086,-66.44592701315568,155,0.6498078359349754,1.5212181608523092,8803,8803,True,False,False,17.510625600116327
88,2,20087,-55.80076021775079,86,0.6465587967553006,1.4876966183615286,8889,8889,True,False,False,17.691887499997392
89,2,20088,-101.73241180528726,98,0.6433260027715241,1.7810751439965502,8987,8987,True,False,False,17.898631799966097
90,2,20089,-48.783375481046036,116,0.6401093727576664,1.5910802761028553,9103,9103,True,False,False,18.129804200027138
91,2,20090,-86.82476556937512,130,0.6369088258938781,1.7023631132566013,9233,9233,True,False,False,18.440266200108454
92,2,20091,-71.50181414117657,127,0.6337242817644086,1.646149037156518,9360,9360,True,False,False,18.708911099936813
93,2,20092,-71.52600052102505,123,0.6305556603555866,1.7271173446159052,9483,9483,True,False,False,19.005200900137424
94,2,20093,-80.13839487913019,133,0.6274028820538087,1.6692082267954833,9616,9616,True,False,False,19.301819799933583
95,2,20094,-4.718691964021659,110,0.6242658676435396,1.7738499161871997,9726,9726,True,False,False,19.549075100105256
96,2,20095,-32.409614092464295,111,0.6211445383053219,1.4916572366748844,9837,9837,True,False,False,19.787036400055513
97,2,20096,-72.29892335879475,81,0.6180388156137954,1.6409451523680745,9918,9918,True,False,False,19.979718300048262
98,2,20097,-62.213954241300925,117,0.6149486215357264,1.8025694688161213,10035,10035,True,False,False,20.288328900001943
99,2,20098,-16.510418445983106,110,0.6118738784280477,1.7333618388934569,10145,10145,True,False,False,20.533656799932942
100,2,20099,-84.28489310237231,115,0.6088145090359075,1.5795219745325006,10260,10260,True,False,False,20.786623199936002
101,2,20100,-48.352726410853464,65,0.6057704364907279,1.749911764034858,10325,10325,True,False,False,20.953001100104302
102,2,20101,-52.47647342202326,124,0.6027415843082743,1.6556463784748507,10449,10449,True,False,False,21.238329800078645
103,2,20102,-47.87891406778189,109,0.599727876386733,1.9672790194323304,10558,10558,True,False,False,21.491163300117478
104,2,20103,-77.7778039507276,115,0.5967292370047993,1.9665339021579078,10673,10673,True,False,False,21.756655000150204
105,2,20104,-13.365186901919145,112,0.5937455908197753,1.789825523538249,10785,10785,True,False,False,22.013606500113383
106,2,20105,-51.21640159882297,118,0.5907768628656764,1.5330452999826205,10903,10903,True,False,False,22.3148596000392
107,2,20106,-13.244129250463388,121,0.587822978551348,1.7254900816550924,11024,11024,True,False,False,22.622181999962777
108,2,20107,-57.67418716878659,71,0.5848838636585912,1.8153640061197147,11095,11095,True,False,False,22.77471340005286
109,2,20108,-35.28078637792936,84,0.5819594443402983,1.6157682030683471,11179,11179,True,False,False,22.976812300039455
110,2,20109,-31.26083546060218,121,0.5790496471185969,1.7056589461555165,11300,11300,True,False,False,23.24994600005448
111,2,20110,-77.86047134015871,91,0.5761543988830038,1.6071477362087794,11391,11391,True,False,False,23.454923999961466
112,2,20111,17.935024615681044,117,0.5732736268885888,1.7123875304674492,11508,11508,True,False,False,23.70982490014285
113,2,20112,-54.761014690619824,92,0.5704072587541459,1.6961606880245002,11600,11600,True,False,False,23.90735560003668
114,2,20113,-105.8983474877235,100,0.5675552224603752,1.746835624575615,11700,11700,True,False,False,24.108777299989015
115,2,20114,-7.404562996362003,92,0.5647174463480732,1.8781555120063864,11792,11792,True,False,False,24.295973100000992
116,2,20115,-58.97840501424844,103,0.5618938591163328,1.6691649292857902,11895,11895,True,False,False,24.521275900071487
117,2,20116,-269.2579993410152,221,0.5590843898207511,1.7858114451574525,12116,12116,True,False,False,24.99068160005845
118,2,20117,-65.0986085499379,137,0.5562889678716475,2.06884855945615,12253,12253,True,False,False,25.295362600125372
119,2,20118,-14.947539288486439,101,0.5535075230322892,1.8670600519912077,12354,12354,True,False,False,25.513964500045404
120,2,20119,-71.04832129871235,82,0.5507399854171278,2.049076950404702,12436,12436,True,False,False,25.69192020012997
121,2,20120,-62.33641899469429,122,0.5479862854900421,1.7341953450050511,12558,12558,True,False,False,25.97511829994619
122,2,20121,-41.763988550367856,90,0.5452463540625919,2.0754073792033725,12648,12648,True,False,False,26.19999790005386
123,2,20122,-98.96793742185133,100,0.542520122292279,1.877120205760002,12748,12748,True,False,False,26.440885599935427
124,2,20123,-42.32027778598672,136,0.5398075216808176,2.05294075169984,12884,12884,True,False,False,26.74058960005641
125,2,20124,-29.036604826754512,73,0.5371084840724134,1.9200780065092322,12957,12957,True,False,False,26.92804990010336
126,2,20125,-223.34391269634335,127,0.5344229416520514,2.1406106334032975,13084,13084,True,False,False,27.226721700048074
127,2,20126,-48.57424372542499,92,0.5317508269437912,2.147088517313418,13176,13176,True,False,False,27.404402600135654
128,2,20127,-115.24096363754785,112,0.5290920728090721,2.0796264920915877,13288,13288,True,False,False,27.677117800107226
129,2,20128,-38.36884281881771,94,0.5264466124450268,1.936447967874243,13382,13382,True,False,False,27.914727400057018
130,2,20129,-66.00249260762857,88,0.5238143793828016,2.2088384834880177,13470,13470,True,False,False,28.155472100013867
131,2,20130,-27.845415078969495,70,0.5211953074858876,2.144700017997197,13540,13540,True,False,False,28.327781199943274
132,2,20131,-13.933417758817498,96,0.5185893309484582,1.9477621478339036,13636,13636,True,False,False,28.555672999937087
133,2,20132,-62.12396368377551,112,0.515996384293716,2.0767265132495334,13748,13748,True,False,False,28.808171200100332
134,2,20133,-71.35527251061353,87,0.5134164023722474,2.361051551226912,13835,13835,True,False,False,29.02251200005412
135,2,20134,-52.75572417744614,133,0.5108493203603861,2.0479542483064463,13968,13968,True,False,False,29.32643870008178
136,2,20135,-45.02987926592414,234,0.5082950737585842,2.082010305335379,14202,14202,True,False,False,29.886116900015622
137,2,20136,-3.636583419375924,88,0.5057535983897913,1.9664452360434965,14290,14290,True,False,False,30.08596400008537
138,2,20137,-63.116537242319765,81,0.5032248303978423,2.1199252804120383,14371,14371,True,False,False,30.273526099976152
139,2,20138,-57.329229001737204,111,0.5007087062458531,2.356176417153161,14482,14482,True,False,False,30.542837100103498
140,2,20139,-41.11280345219711,204,0.4982051627146238,2.18099540209069,14686,14686,True,False,False,31.052547000115737
141,2,20140,-75.49199916705322,123,0.4957141369010507,1.934558799111746,14809,14809,True,False,False,31.334040299989283
142,2,20141,-32.237004094239026,109,0.4932355662165454,2.086070358206373,14918,14918,True,False,False,31.57138660014607
143,2,20142,-47.73739039311404,95,0.4907693883854627,2.1897315034740847,15013,15013,True,False,False,31.78059730003588
144,2,20143,13.08897015712435,135,0.4883155414435354,2.080392837524414,15148,15148,True,False,False,32.08190160011873
145,2,20144,-49.56118639868262,148,0.4858739637363177,1.997548931152434,15296,15296,True,False,False,32.3607807001099
146,2,20145,-54.69296819087755,98,0.4834445939176361,2.3129141373293742,15394,15394,True,False,False,32.60656079999171
147,2,20146,22.359899204513752,109,0.4810273709480479,2.0374137956068057,15503,15503,True,False,False,32.85032770014368
148,2,20147,-80.6752731618084,161,0.4786222340933077,2.3145506667054216,15664,15664,True,False,False,33.21852670004591
149,2,20148,-162.1617227853156,111,0.47622912292284114,1.9423757179363355,15775,15775,True,False,False,33.48298009997234
150,2,20149,-37.29935575960263,82,0.4738479773082269,2.1476661751909956,15857,15857,True,False,False,33.684922200161964
151,2,20150,-9.891353618090946,139,0.4714787374216858,2.323907205955588,15996,15996,True,False,False,34.01982569997199
152,2,20151,-140.6923623839026,110,0.46912134373457737,2.3727496483109216,16106,16106,True,False,False,34.29282269999385
153,2,20152,-52.58905658668994,79,0.46677573701590447,2.4647339491904536,16185,16185,True,False,False,34.495383500121534
154,2,20153,-45.41008482212827,495,0.46444185833082496,2.4401848685861838,16680,16680,True,False,False,35.672271999996156
155,2,20154,-43.19062697324753,159,0.46211964903917085,2.3973344733130255,16839,16839,True,False,False,36.04259460000321
156,2,20155,-89.43532236747815,892,0.459809050793975,2.530265771955118,17731,17731,True,False,False,38.170054299989715
157,2,20156,-47.507657261770774,75,0.4575100055400051,2.415121192932129,17806,17806,True,False,False,38.37008800008334
158,2,20157,-1.6462032351054035,101,0.45522245551230506,2.2309664729798193,17907,17907,True,False,False,38.57789409998804
159,2,20158,92.79832134091791,168,0.45294634323474353,2.7540981389936947,18075,18075,True,False,False,39.00364920007996
160,2,20159,-28.136522335485267,119,0.45068161151856984,2.6795818630386803,18194,18194,True,False,False,39.28206440014765
161,2,20160,-40.356242046194794,88,0.44842820346097695,2.4331961368972603,18282,18282,True,False,False,39.506169100059196
162,2,20161,51.20860564494777,109,0.4461860624436721,2.5586255214629916,18391,18391,True,False,False,39.79382720007561
163,2,20162,17.335100285490938,96,0.4439551321314537,2.4550675228238106,18487,18487,True,False,False,40.034153500106186
164,2,20163,-27.927950144939018,126,0.4417353564707965,2.5490879714488983,18613,18613,True,False,False,40.333070599939674
165,2,20164,-52.245760776318626,90,0.43952667968844245,2.510558134979672,18703,18703,True,False,False,40.55284390016459
166,2,20165,-12.508453773057965,130,0.43732904629000025,2.5810572064839876,18833,18833,True,False,False,40.86346750007942
167,2,20166,-2.178388771756417,92,0.43514240105855023,2.5885671092116316,18925,18925,True,False,False,41.10681949998252
168,2,20167,23.848571376414043,112,0.4329666890532575,2.370781944798572,19037,19037,True,False,False,41.35849680006504
169,2,20168,-46.589475689511985,130,0.4308018556079912,2.4978420991163985,19167,19167,True,False,False,41.64918930013664
170,2,20169,-1.9357748311776675,164,0.42864784632995123,2.584648202832152,19331,19331,True,False,False,42.02724970015697
171,2,20170,-118.99570888634318,148,0.4265046070983015,2.8168473453135103,19479,19479,True,False,False,42.39918710011989
172,2,20171,24.768415915776828,135,0.42437208406280996,2.759818246629503,19614,19614,True,False,False,42.699251499958336
173,2,20172,27.482271122154586,118,0.4222502236424959,2.757202227236861,19732,19732,True,False,False,42.97218680009246
174,2,20173,-120.39594831517243,135,0.42013897252428345,2.980121887613226,19867,19867,True,False,False,43.280764300143346
175,2,20174,-151.36342065602474,958,0.418038277661662,2.9077128349241486,20825,20825,True,False,False,45.422834400087595
176,2,20175,-113.80408404444447,958,0.4159480862733537,2.9726515059555747,21783,21783,True,False,False,47.53751330007799
177,2,20176,41.73195961592188,106,0.41386834584198695,3.293238439649906,21889,21889,True,False,False,47.78943310002796
178,2,20177,-10.698437287474846,156,0.41179900411277703,3.0333702652118144,22045,22045,True,False,False,48.09449089993723
179,2,20178,1.674092660449105,143,0.40974000909221314,3.1262598946377946,22188,22188,True,False,False,48.39584410004318
180,2,20179,-10.013230611651917,1000,0.40769130904675205,3.125547298312187,23188,23188,False,True,False,50.57886390015483
181,2,20180,-65.30930615389808,1000,0.4056528525015183,3.197900668621063,24188,24188,False,True,False,52.75757010001689
182,2,20181,-63.219727468666896,113,0.4036245882390107,3.6111005149056425,24301,24301,True,False,False,53.01160730002448
183,2,20182,-42.84419077724125,102,0.40160646529781563,3.5081728731884674,24403,24403,True,False,False,53.227412400068715
184,2,20183,-44.31968104309662,127,0.3995984329713266,3.314775466449617,24530,24530,True,False,False,53.51094550010748
185,2,20184,-18.272441910612358,113,0.39760044080646995,3.1952115597978104,24643,24643,True,False,False,53.74817880010232
186,2,20185,13.68160187960224,95,0.39561243860243755,2.964394648451554,24738,24738,True,False,False,53.974884800147265
187,2,20186,-51.25773938987473,336,0.3936343764094254,3.3436943787549223,25074,25074,True,False,False,54.73146199993789
188,2,20187,-41.52888119353052,107,0.39166620452737827,3.2005734276548723,25181,25181,True,False,False,54.950012400047854
189,2,20188,3.393999855232243,1000,0.3897078735047414,3.4587874047756193,26181,26181,False,True,False,57.1605692000594
190,2,20189,40.00871215808132,158,0.38775933413721764,3.3567342788358276,26339,26339,True,False,False,57.501381000038236
191,2,20190,45.19460313197834,172,0.38582053746653155,3.651403792375742,26511,26511,True,False,False,57.9056891000364
192,2,20191,-62.54366594585741,662,0.3838914347791989,3.551528444643107,27173,27173,True,False,False,59.46287230006419
193,2,20192,6.172535868774261,109,0.38197197760530294,3.1994955277224197,27282,27282,True,False,False,59.70828230003826
194,2,20193,-53.70904717619167,1000,0.3800621177172764,3.7513186295628547,28282,28282,False,True,False,61.89083890011534
195,2,20194,26.170223025900896,137,0.37816180712869,3.8274733672176833,28419,28419,True,False,False,62.20004729996435
196,2,20195,-47.774100944627435,89,0.37627099809304654,3.661639283212383,28508,28508,True,False,False,62.39976530009881
197,2,20196,-7.329389790038668,1000,0.3743896431025813,3.8488564618229866,29508,29508,False,True,False,64.63175880000927
198,2,20197,29.34801492910834,1000,0.37251769488706843,3.829822727739811,30508,30508,False,True,False,66.80260269995779
199,2,20198,21.03820304476913,1000,0.37065510641263305,3.9823655963540077,31508,31508,False,True,False,69.19353449996561
200,2,20199,32.057054839781195,1000,0.3688018308805699,4.091337840795517,32508,32508,False,True,False,71.74357739998959
201,2,20200,-4.3937086941545545,510,0.36695782172616703,4.131987198076996,33018,33018,True,False,False,73.01591870002449
202,2,20201,-100.62275007184418,554,0.3651230326175362,4.122869019366344,33572,33572,True,False,False,74.16836390015669
203,2,20202,25.232824621661152,102,0.36329741745444855,3.8486037049807753,33674,33674,True,False,False,74.39799390011467
204,2,20203,-14.181508945111531,97,0.3614809303671763,3.699867561920402,33771,33771,True,False,False,74.61945810006
205,2,20204,48.43674895179166,96,0.3596735257153404,4.44189499070247,33867,33867,True,False,False,74.88164680008776
206,2,20205,11.588834089279077,1000,0.35787515808676373,4.385085542798042,34867,34867,False,True,False,77.44018559996039
207,2,20206,-30.12018024909697,1000,0.35608578229632987,4.457072484910488,35867,35867,False,True,False,80.42495430004783
208,2,20207,21.500650400129302,128,0.35430535338484825,4.766986626200378,35995,35995,True,False,False,80.75041540013626
209,2,20208,-18.31583741554806,117,0.352533826617924,4.629171311855316,36112,36112,True,False,False,81.03166249999776
210,2,20209,-102.66831802003479,931,0.3507711574848344,4.616001020120627,37043,37043,True,False,False,83.51747900014743
211,2,20210,35.690015717606514,111,0.3490173016974102,4.36520906074627,37154,37154,True,False,False,83.82721909997053
212,2,20211,8.259079000791274,90,0.34727221518892315,4.552499411503474,37244,37244,True,False,False,84.01371670002118
213,2,20212,11.619121992250015,119,0.34553585411297855,4.223498415546257,37363,37363,True,False,False,84.25382880005054
214,2,20213,35.723995429571175,109,0.34380817484241366,4.612889259780219,37472,37472,True,False,False,84.56824719998986
215,2,20214,-25.11978949299807,1000,0.34208913396820156,4.686484692513942,38472,38472,False,True,False,87.53743629995733
216,2,20215,-8.127223210804425,1000,0.34037868829836054,4.419488044738769,39472,39472,False,True,False,90.46211920003407
217,2,20216,0.2941711987174478,1000,0.33867679485686875,4.324621628284454,40472,40472,False,True,False,93.26510410010815
218,2,20217,35.96730523517539,133,0.33698341088258443,4.349177791211838,40605,40605,True,False,False,93.58252250007354
219,2,20218,-13.340316682856198,88,0.3352984938281715,4.415783206170255,40693,40693,True,False,False,93.74837359995581
220,2,20219,14.155840189795004,1000,0.33362200135903064,4.396684996128082,41693,41693,False,True,False,96.65414560004137
221,2,20220,-3.8377131877703663,1000,0.33195389135223546,4.122563456654548,42693,42693,False,True,False,99.45517630013637
222,2,20221,31.428171439870425,126,0.3302941218954743,4.444622832631308,42819,42819,True,False,False,99.86880309996195
223,2,20222,41.32888884418283,1000,0.3286426512859969,3.9589633117318153,43819,43819,False,True,False,103.07323320000432
224,2,20223,-38.15713169625978,95,0.32699943802956694,4.226542107682479,43914,43914,True,False,False,103.4624058001209
225,2,20224,37.2535428227101,141,0.3253644408394191,3.797887477468937,44055,44055,True,False,False,103.93724540015683
226,2,20225,19.440184272536406,1000,0.323737618635222,3.9250725929141046,45055,45055,False,True,False,106.93902799999341
227,2,20226,24.134470383811276,94,0.3221189305420459,3.742064543861024,45149,45149,True,False,False,107.18025210010819
228,2,20227,-0.2231782888451761,111,0.32050833588933564,3.838126978358707,45260,45260,True,False,False,107.47091250005178
229,2,20228,21.007188894664836,105,0.31890579420988896,3.7143921925908043,45365,45365,True,False,False,107.75182850006968
230,2,20229,17.73536987950178,1000,0.3173112652388395,3.682108134806156,46365,46365,False,True,False,110.24854509998113
231,2,20230,42.83693420478119,162,0.3157247089126453,3.837704290946325,46527,46527,True,False,False,110.56660460005514
232,2,20231,7.354920053632537,1000,0.3141460853680821,3.6445191448926924,47527,47527,False,True,False,113.15912480000407
233,2,20232,10.351735562965905,1000,0.31257535494124167,3.614692337155342,48527,48527,False,True,False,115.64910969999619
234,2,20233,-14.768411071948364,672,0.3110124781665355,3.5212223826951923,49199,49199,True,False,False,117.23022110015154
235,2,20234,2.3352159400679255,82,0.3094574157757028,3.7211534926077214,49281,49281,True,False,False,117.41348400013521
236,2,20235,-172.44254097603192,443,0.30791012869682427,3.590038093567971,49724,49724,True,False,False,118.51660079997964
237,2,20236,7.722107691141204,152,0.30637057805334017,3.641533098722759,49876,49876,True,False,False,118.91783990012482
238,2,20237,60.44212491076652,140,0.3048387251630735,3.3625726389033455,50000,50016,True,False,False,119.30417200014926
239,2,20238,-2.702415978858032,1000,0.30331453153725807,3.5358307023644446,50000,51016,False,True,False,122.1189717000816
240,2,20239,-66.6878791795926,207,0.3017979588795718,3.5523802796423722,50000,51223,True,False,False,122.59210280003026
241,2,20240,-3.9764590996722937,1000,0.30028896908517394,3.3333597093224525,50000,52223,False,True,False,125.222921699984
242,2,20241,21.17383573708064,1000,0.2987875242397481,3.098781604409218,50000,53223,False,True,False,127.88419310003519
243,2,20242,2.005185649108741,1000,0.2972935866185493,3.0369590666890143,50000,54223,False,True,False,130.37489510001615
244,2,20243,-74.6209630927443,174,0.29580711868545656,3.0527917369343767,50000,54397,True,False,False,130.78666400001384
245,2,20244,-31.813256926108252,350,0.2943280830920293,2.9029022002220155,50000,54747,True,False,False,131.78046929999255
246,2,20245,3.9079694695396796,93,0.29285644267656913,2.7989671640498663,50000,54840,True,False,False,132.07974890014157
247,2,20246,6.746066416371505,152,0.2913921604631863,2.9078902112025964,50000,54992,True,False,False,132.570529300021
248,2,20247,-42.381695590829054,1000,0.2899351996608704,2.75094835036993,50000,55992,False,True,False,135.61729700001888
249,2,20248,32.651333081003315,163,0.288485523662566,2.732090190144404,50000,56155,True,False,False,136.12790439999662
250,2,20249,21.119392159547886,113,0.2870430960442532,2.680650098133931,50000,56268,True,False,False,136.42068420001306
