episode,training_seed,environment_seed,total_reward,steps,epsilon,average_loss,replay_memory_size,total_environment_steps,terminated,truncated,solved,elapsed_seconds
262,2,20261,276.1951241690816,318,0.05,0.6075451225510933,50000,131639,True,False,True,306.2467217000667
263,2,20262,260.1491893081384,241,0.05,0.5875468146967937,50000,131880,True,False,True,306.83209239994176
264,2,20263,237.3064514652512,244,0.05,0.6008170855033105,50000,132124,True,False,True,307.399350799853
265,2,20264,214.9141608147413,427,0.05,0.5964296209501578,50000,132551,True,False,True,308.37460269988514
266,2,20265,284.7318159602273,332,0.05,0.5800578031823578,50000,132883,True,False,True,309.13832590007223
267,2,20266,283.6966539360471,384,0.05,0.6029827355135543,50000,133267,True,False,True,310.0936725998763
268,2,20267,269.66404212707494,428,0.05,0.5646092648330693,50000,133695,True,False,True,311.1015458998736
269,2,20268,277.8544239079401,297,0.05,0.5623705086081919,50000,133992,True,False,True,311.8098158999346
270,2,20269,278.74798524019593,403,0.05,0.5456530164936488,50000,134395,True,False,True,312.76804309990257
271,2,20270,252.719238187126,315,0.05,0.5457920409857281,50000,134710,True,False,True,313.5327311998699
272,2,20271,229.1605202807317,409,0.05,0.5581761932314754,50000,135119,True,False,True,314.6545313000679
273,2,20272,272.596461278432,772,0.05,0.5511857875637285,50000,135891,True,False,True,316.5998545999173
274,2,20273,287.2262412379806,347,0.05,0.560956089969413,50000,136238,True,False,True,317.5014977999963
275,2,20274,282.2387335614367,277,0.05,0.5173203840260041,50000,136515,True,False,True,318.16200060001574
276,2,20275,265.06296558672886,296,0.05,0.5941255036741495,50000,136811,True,False,True,318.8963947999291
277,2,20276,212.0190629053755,490,0.05,0.5402463928929397,50000,137301,True,False,True,320.15056769992225
278,2,20277,276.43303353468264,322,0.05,0.5503671688739187,50000,137623,True,False,True,320.9255131999962
279,2,20278,253.50500859639106,281,0.05,0.5633251317693881,50000,137904,True,False,True,321.5874252000358
280,2,20279,269.3616509049499,300,0.05,0.5282952707385024,50000,138204,True,False,True,322.29732870007865
281,2,20280,275.97760434728514,319,0.05,0.5627711924102426,50000,138523,True,False,True,323.0588064000476
282,2,20281,273.7974583740679,259,0.05,0.5954808701822196,50000,138782,True,False,True,323.69183490006253
283,2,20282,262.4109666914389,687,0.05,0.5407362660010829,50000,139469,True,False,True,325.3684781000484
284,2,20283,250.22404973012948,343,0.05,0.5284617653350093,50000,139812,True,False,True,326.22036479995586
285,2,20284,230.76024836449645,263,0.05,0.5743245015012901,50000,140075,True,False,True,326.8653631999623
286,2,20285,244.65072496038445,489,0.05,0.5259768854453398,50000,140564,True,False,True,328.019758899929
287,2,20286,251.83685846473628,600,0.05,0.5370388185294966,50000,141164,True,False,True,329.59659269987606
288,2,20287,240.18860721219963,848,0.05,0.5343546904491717,50000,142012,True,False,True,331.68480579997413
289,2,20288,183.7016226864643,977,0.05,0.5714618745379096,50000,142989,True,False,False,334.00692990003154
290,2,20289,258.08186759257495,290,0.05,0.4736341154267048,50000,143279,True,False,True,334.7089265000541
291,2,20290,260.8040767566759,294,0.05,0.5393222152908035,50000,143573,True,False,True,335.4458140998613
292,2,20291,253.69937777847656,272,0.05,0.544688445967896,50000,143845,True,False,True,336.08906739996746
293,2,20292,208.72941339001176,432,0.05,0.5413385298775716,50000,144277,True,False,True,337.0992238998879
294,2,20293,242.1227883898171,255,0.05,0.5247733546238319,50000,144532,True,False,True,337.7165295998566
295,2,20294,-41.289299495970745,1000,0.05,0.5347165115401149,50000,145532,False,True,False,340.080228399951
296,2,20295,269.0872381104736,441,0.05,0.5143625262761468,50000,145973,True,False,True,341.067530100001
297,2,20296,-62.85749843456159,1000,0.05,0.5496070754528045,50000,146973,False,True,False,343.5835754000582
298,2,20297,252.89532831748767,406,0.05,0.5346302572968118,50000,147379,True,False,True,344.52649089996703
299,2,20298,236.30947432234106,341,0.05,0.4751608279749445,50000,147720,True,False,True,345.34342619986273
300,2,20299,268.7062111775117,323,0.05,0.574756133932355,50000,148043,True,False,True,346.1061205000151
301,2,20300,272.6317031703202,202,0.05,0.4427146757445713,50000,148245,True,False,True,346.62205430003814
302,2,20301,226.81756161770375,413,0.05,0.5062835121991848,50000,148658,True,False,True,347.5789341998752
303,2,20302,306.9055681318189,316,0.05,0.544957635829909,50000,148974,True,False,True,348.4014929998666
304,2,20303,44.0876473883869,257,0.05,0.5897503002376407,50000,149231,True,False,False,349.1022920999676
305,2,20304,253.82093637808228,434,0.05,0.5552265466650098,50000,149665,True,False,True,350.23178209993057
306,2,20305,73.82181609567496,174,0.05,0.4763536241290898,50000,149839,True,False,False,350.6568314000033
307,2,20306,286.2610002651152,265,0.05,0.5653270154910267,50000,150104,True,False,True,351.34286469989456
308,2,20307,290.01740496878637,303,0.05,0.5070845668539159,50000,150407,True,False,True,352.0412820999045
309,2,20308,249.68137237250866,266,0.05,0.5383717292233517,50000,150673,True,False,True,352.66062159999274
310,2,20309,223.97328852629923,303,0.05,0.5717951427321426,50000,150976,True,False,True,353.36518629989587
311,2,20310,277.2156120795735,255,0.05,0.5225343346887944,50000,151231,True,False,True,354.04227879992686
312,2,20311,270.5914232502495,338,0.05,0.5640796280229057,50000,151569,True,False,True,354.86691229999997
313,2,20312,212.0118315811573,418,0.05,0.5464386518456434,50000,151987,True,False,True,355.83572279987857
314,2,20313,25.015093862534897,142,0.05,0.5060680296376977,50000,152129,True,False,False,356.1573892000597
315,2,20314,209.3255003679506,450,0.05,0.5251248400244448,50000,152579,True,False,True,357.1821663000155
316,2,20315,287.0577827397784,294,0.05,0.5589160218480087,50000,152873,True,False,True,357.8402561999392
317,2,20316,69.6319108412016,159,0.05,0.5781728010273205,50000,153032,True,False,False,358.20784839987755
318,2,20317,270.3530281987483,298,0.05,0.5573652921957057,50000,153330,True,False,True,358.98842359986156
319,2,20318,238.97068683501155,255,0.05,0.6088421772069791,50000,153585,True,False,True,359.5393789000809
320,2,20319,51.32517875220739,173,0.05,0.5297274474119176,50000,153758,True,False,False,359.9569353000261
321,2,20320,264.096186608047,339,0.05,0.5762225031896678,50000,154097,True,False,True,360.80175679991953
322,2,20321,285.92227341375366,243,0.05,0.5165690524434602,50000,154340,True,False,True,361.39313760004006
323,2,20322,275.55452213735794,279,0.05,0.6189652829561182,50000,154619,True,False,True,362.0476168000605
324,2,20323,60.90044255220579,193,0.05,0.5305785702184384,50000,154812,True,False,False,362.52528359997086
325,2,20324,251.0952724528463,876,0.05,0.5583501669055183,50000,155688,True,False,True,364.7285875000525
326,2,20325,-25.704358695761954,353,0.05,0.5532543986043748,50000,156041,True,False,False,365.61656460002996
327,2,20326,231.79953779113546,885,0.05,0.5651061079091272,50000,156926,True,False,True,367.7361665999051
328,2,20327,79.48156359266058,1000,0.05,0.5487493525072932,50000,157926,False,True,False,370.14501459989697
329,2,20328,257.15259943133054,287,0.05,0.5250526867313667,50000,158213,True,False,True,370.8154523000121
330,2,20329,261.293843030034,275,0.05,0.5679432382637805,50000,158488,True,False,True,371.48352729994804
331,2,20330,187.8012843561866,467,0.05,0.5294261562460495,50000,158955,True,False,False,372.6049750999082
332,2,20331,20.795430237556545,239,0.05,0.5317390603188691,50000,159194,True,False,False,373.19363939994946
333,2,20332,248.48462525367583,350,0.05,0.5053372710304601,50000,159544,True,False,True,374.05792919988744
334,2,20333,235.30706600708325,282,0.05,0.5729573443267785,50000,159826,True,False,True,374.7781143998727
335,2,20334,261.1474318755718,330,0.05,0.5552608135297443,50000,160156,True,False,True,375.58869570004754
336,2,20335,122.91890128163793,1000,0.05,0.5190713032819331,50000,161156,False,True,False,378.0275089000352
337,2,20336,126.48717070528032,1000,0.05,0.5042353771924972,50000,162156,False,True,False,380.4398759000469
338,2,20337,163.28781222767122,924,0.05,0.5091560289779783,50000,163080,True,False,False,382.80591870006174
339,2,20338,237.75992140994856,316,0.05,0.5147236507928258,50000,163396,True,False,True,383.5846937999595
340,2,20339,20.19654933433003,309,0.05,0.47449957666177195,50000,163705,True,False,False,384.2987591000274
341,2,20340,252.82133212703522,348,0.05,0.5041125628283654,50000,164053,True,False,True,385.11041329987347
342,2,20341,245.092226132784,354,0.05,0.4914490498686578,50000,164407,True,False,True,385.97479239990935
343,2,20342,271.2643041490158,293,0.05,0.5322176817385003,50000,164700,True,False,True,386.7036583998706
344,2,20343,251.94331683571608,334,0.05,0.502743696994678,50000,165034,True,False,True,387.55410830001347
345,2,20344,263.38675458164914,314,0.05,0.5330859533611946,50000,165348,True,False,True,388.27738779992796
346,2,20345,237.021269410012,292,0.05,0.5633546332254598,50000,165640,True,False,True,388.9871394999791
347,2,20346,235.33624793437542,466,0.05,0.544507689670112,50000,166106,True,False,True,390.1432541999966
348,2,20347,232.63022936118827,308,0.05,0.5192215662062555,50000,166414,True,False,True,390.8519238999579
349,2,20348,235.1403566778083,257,0.05,0.514812858695534,50000,166671,True,False,True,391.46819490008056
350,2,20349,34.303810906465486,230,0.05,0.4853862169968045,50000,166901,True,False,False,391.97297769994475
351,2,20350,244.39543161377856,347,0.05,0.5085770957901945,50000,167248,True,False,True,392.75266400002874
352,2,20351,230.62110347147737,422,0.05,0.5219083542789893,50000,167670,True,False,True,393.6928159999661
353,2,20352,300.67564149649775,284,0.05,0.49052852598137,50000,167954,True,False,True,394.39149220008403
354,2,20353,261.65225749179467,365,0.05,0.5244652500503684,50000,168319,True,False,True,395.19587509986013
355,2,20354,260.7854713505843,313,0.05,0.5034146492902082,50000,168632,True,False,True,395.965929399943
356,2,20355,253.3199674767243,315,0.05,0.5349216013673752,50000,168947,True,False,True,396.75584209989756
357,2,20356,217.98492184735332,620,0.05,0.5039900671750788,50000,169567,True,False,True,398.2762593999505
358,2,20357,288.21270712481174,304,0.05,0.5155085709044024,50000,169871,True,False,True,398.95697860000655
359,2,20358,241.33728470025093,323,0.05,0.4903753343335246,50000,170194,True,False,True,399.7700426999945
360,2,20359,283.2538296449884,708,0.05,0.506553699809658,50000,170902,True,False,True,401.5815196998883
361,2,20360,253.74748539125065,192,0.05,0.5337328259483911,50000,171094,True,False,True,402.05222199996933
362,2,20361,233.09419933752883,211,0.05,0.5807923523453175,50000,171305,True,False,True,402.5520029999316
363,2,20362,-1.4580519185993666,259,0.05,0.5573524896443811,50000,171564,True,False,False,403.11647449992597
364,2,20363,266.53788190860985,298,0.05,0.5340704221103415,50000,171862,True,False,True,403.7839730998967
365,2,20364,243.9148677818872,349,0.05,0.5505882951305555,50000,172211,True,False,True,404.6013072999194
366,2,20365,205.46292256943545,400,0.05,0.5432519464939832,50000,172611,True,False,True,405.5304654999636
367,2,20366,194.7588496881516,321,0.05,0.536847361917622,50000,172932,True,False,False,406.2571707998868
368,2,20367,68.81524005239524,192,0.05,0.6129727825173177,50000,173124,True,False,False,406.70777960005216
369,2,20368,246.47032337537252,233,0.05,0.5961731845600923,50000,173357,True,False,True,407.2492817998864
370,2,20369,29.529837272829184,183,0.05,0.5289299599622768,50000,173540,True,False,False,407.66520310007036
371,2,20370,256.75144598376676,205,0.05,0.5687027012429586,50000,173745,True,False,True,408.20573309995234
372,2,20371,241.14833522563347,274,0.05,0.5212686758515609,50000,174019,True,False,True,408.8564406000078
373,2,20372,25.443914914759247,261,0.05,0.5570320290623954,50000,174280,True,False,False,409.53941840003245
374,2,20373,238.02376441247185,262,0.05,0.5543287367424892,50000,174542,True,False,True,410.19637780007906
375,2,20374,-16.3544843804401,165,0.05,0.5221684541891921,50000,174707,True,False,False,410.60002789995633
376,2,20375,28.235975480633726,212,0.05,0.5176247747720413,50000,174919,True,False,False,411.0818229999859
377,2,20376,-10.569566221830115,261,0.05,0.5389384058700211,50000,175180,True,False,False,411.62949339998886
378,2,20377,257.69336029677754,238,0.05,0.6128055328550208,50000,175418,True,False,True,412.2067187000066
379,2,20378,247.45061343861596,260,0.05,0.5991240263415071,50000,175678,True,False,True,412.851853299886
380,2,20379,216.17605539909152,383,0.05,0.6233984339719653,50000,176061,True,False,True,413.728613599902
381,2,20380,19.702534692945576,253,0.05,0.552192274319089,50000,176314,True,False,False,414.333063500002
382,2,20381,225.98593668946046,234,0.05,0.582863906573536,50000,176548,True,False,True,414.9145857000258
383,2,20382,-8.215021525345106,1000,0.05,0.6086217224039138,50000,177548,False,True,False,417.34200449986383
384,2,20383,37.435969156209836,202,0.05,0.5869807320287322,50000,177750,True,False,False,417.83394929999486
385,2,20384,11.421550062657985,283,0.05,0.6426058649858822,50000,178033,True,False,False,418.4757387000136
386,2,20385,260.76350906539625,348,0.05,0.6134925782680511,50000,178381,True,False,True,419.3315594000742
387,2,20386,226.48531139387887,729,0.05,0.5882189809785459,50000,179110,True,False,True,421.1216080999002
388,2,20387,239.00915485135067,215,0.05,0.523857613531656,50000,179325,True,False,True,421.6690062000416
389,2,20388,253.29055644285495,254,0.05,0.6355924259313918,50000,179579,True,False,True,422.210121500073
390,2,20389,242.50541417541936,270,0.05,0.5373367673406998,50000,179849,True,False,True,422.88585109985434
391,2,20390,223.18197199510115,431,0.05,0.5341792958691336,50000,180280,True,False,True,423.9758677999489
392,2,20391,238.95326011325264,355,0.05,0.5878666875437951,50000,180635,True,False,True,424.8586983999703
393,2,20392,253.54110291667277,437,0.05,0.5629524416727114,50000,181072,True,False,True,425.93858279986307
394,2,20393,229.7791794275273,339,0.05,0.555025583347388,50000,181411,True,False,True,426.74374359985813
395,2,20394,259.81024846887556,274,0.05,0.6085435567817984,50000,181685,True,False,True,427.4012883999385
396,2,20395,17.576290142017854,284,0.05,0.5949092011006785,50000,181969,True,False,False,428.11055379989557
397,2,20396,284.62790058524104,253,0.05,0.6016510891260601,50000,182222,True,False,True,428.69951150007546
398,2,20397,182.04006174718177,393,0.05,0.6441018690968895,50000,182615,True,False,False,429.668442199938
399,2,20398,216.17567691103739,1000,0.05,0.5982911975160241,50000,183615,True,True,True,432.19205369986594
400,2,20399,50.71721252375758,256,0.05,0.5824259143846575,50000,183871,True,False,False,432.75984720001
401,2,20400,231.9259704668399,350,0.05,0.6349458589511259,50000,184221,True,False,True,433.6373598999344
402,2,20401,280.660936859529,235,0.05,0.6034099616268848,50000,184456,True,False,True,434.19358119997196
403,2,20402,242.3809563370354,277,0.05,0.557272274598533,50000,184733,True,False,True,434.8749971999787
404,2,20403,232.1593765235398,292,0.05,0.6190687113581863,50000,185025,True,False,True,435.53976939991117
405,2,20404,274.72177969720724,602,0.05,0.632107078076102,50000,185627,True,False,True,437.0496133000124
406,2,20405,238.19240979014373,336,0.05,0.5740700712471846,50000,185963,True,False,True,437.8424638998695
407,2,20406,260.18265821011227,385,0.05,0.608439837405821,50000,186348,True,False,True,438.7615358000621
408,2,20407,264.93031729949666,363,0.05,0.6050987717882825,50000,186711,True,False,True,439.5619373000227
409,2,20408,251.94434320736505,359,0.05,0.6578906304864498,50000,187070,True,False,True,440.3961521999445
410,2,20409,216.05615155497463,343,0.05,0.5768734733669125,50000,187413,True,False,True,441.2359074000269
411,2,20410,24.804426579390324,152,0.05,0.5954568702727556,50000,187565,True,False,False,441.58313179994
412,2,20411,265.6681044050615,394,0.05,0.6582389298618445,50000,187959,True,False,True,442.53135309997015
413,2,20412,258.7761123930747,261,0.05,0.564566223885707,50000,188220,True,False,True,443.1082528999541
414,2,20413,232.03182719062914,367,0.05,0.6301898736232633,50000,188587,True,False,True,444.08172430004925
415,2,20414,53.07197883100076,202,0.05,0.6707817521499525,50000,188789,True,False,False,444.5665013000835
416,2,20415,21.80259672508015,161,0.05,0.6025302948326058,50000,188950,True,False,False,444.93802949995734
417,2,20416,272.5814175596622,395,0.05,0.6481290989472897,50000,189345,True,False,True,445.8175341000315
418,2,20417,214.7355069633001,562,0.05,0.6439333305465476,50000,189907,True,False,True,447.09710250003263
419,2,20418,258.93738143603264,258,0.05,0.6484255009843397,50000,190165,True,False,True,447.712480999995
420,2,20419,202.64087048257858,385,0.05,0.6629262499608003,50000,190550,True,False,True,448.63466099998914
421,2,20420,287.12642952836563,342,0.05,0.659102899921045,50000,190892,True,False,True,449.4078677999787
422,2,20421,200.28723394646244,400,0.05,0.6303814817033708,50000,191292,True,False,True,450.28558119991794
423,2,20422,173.0021640507094,1000,0.05,0.633807353079319,50000,192292,False,True,False,452.56038919999264
424,2,20423,11.508839185826304,256,0.05,0.6526034256094135,50000,192548,True,False,False,453.09731330000795
425,2,20424,263.3197709821404,230,0.05,0.6636612032094727,50000,192778,True,False,True,453.6671211000066
426,2,20425,244.90345473224218,242,0.05,0.6963488616141652,50000,193020,True,False,True,454.2694484000094
427,2,20426,268.1166534433045,323,0.05,0.7066793827680242,50000,193343,True,False,True,454.9868528000079
428,2,20427,255.1615161513928,242,0.05,0.670775097325321,50000,193585,True,False,True,455.5107867999468
429,2,20428,287.7807514826365,328,0.05,0.6494071546078819,50000,193913,True,False,True,456.24181220005266
430,2,20429,234.3772963577493,339,0.05,0.6290678928735334,50000,194252,True,False,True,457.04474269994535
431,2,20430,261.3099994422439,479,0.05,0.641507068061754,50000,194731,True,False,True,458.12471319991164
432,2,20431,250.51742616092147,280,0.05,0.6935184820688196,50000,195011,True,False,True,458.6958604999818
433,2,20432,150.295239148204,1000,0.05,0.6534672976359726,50000,196011,False,True,False,460.9051848000381
434,2,20433,225.43068985658442,393,0.05,0.6621093843084862,50000,196404,True,False,True,461.7710041999817
435,2,20434,-22.832507101817114,469,0.05,0.6694477487649364,50000,196873,True,False,False,462.7777372999117
436,2,20435,62.52526745661831,271,0.05,0.6829024696811978,50000,197144,True,False,False,463.40050880005583
437,2,20436,180.6406672888358,906,0.05,0.7149738937484771,50000,198050,True,False,False,465.4779703998938
438,2,20437,246.0883541098986,320,0.05,0.6770466121379286,50000,198370,True,False,True,466.1785228999797
439,2,20438,199.55262713245727,361,0.05,0.6557271356521551,50000,198731,True,False,False,466.93791999993846
440,2,20439,210.73932864491707,319,0.05,0.7194481120798094,50000,199050,True,False,True,467.68858570000157
441,2,20440,27.364900891283455,195,0.05,0.7499496601713009,50000,199245,True,False,False,468.1576558998786
442,2,20441,276.25673426802496,335,0.05,0.7610088354616023,50000,199580,True,False,True,468.91466229991056
443,2,20442,199.9355003073122,439,0.05,0.697631213415185,50000,200019,True,False,False,469.8896609998774
444,2,20443,285.2460864337732,266,0.05,0.7570314857744633,50000,200285,True,False,True,470.4301996000577
445,2,20444,178.64713378634332,415,0.05,0.6789344178804432,50000,200700,True,False,False,471.41674620006233
446,2,20445,245.94823475373553,352,0.05,0.7124723592053421,50000,201052,True,False,True,472.2075892998837
447,2,20446,265.92996087685674,281,0.05,0.7034107370573855,50000,201333,True,False,True,472.8729423000477
448,2,20447,199.58590521066571,768,0.05,0.7262172990497978,50000,202101,True,False,False,474.7319084999617
449,2,20448,238.92701801392815,498,0.05,0.7197116964672464,50000,202599,True,False,True,475.8815780999139
450,2,20449,34.74314152777791,208,0.05,0.6525128105153831,50000,202807,True,False,False,476.38866829988547
451,2,20450,262.2379001920691,283,0.05,0.7083522717043915,50000,203090,True,False,True,477.0569817998912
452,2,20451,261.3792494947114,502,0.05,0.720865370831879,50000,203592,True,False,True,478.1634710000362
453,2,20452,268.8806988291787,391,0.05,0.6486662894563602,50000,203983,True,False,True,479.0446232999675
454,2,20453,222.7534586418524,343,0.05,0.6974210542770586,50000,204326,True,False,True,479.846248799935
455,2,20454,202.14766749057492,475,0.05,0.6929568468034267,50000,204801,True,False,True,480.9072900998872
456,2,20455,261.40661223757655,324,0.05,0.6731458328618312,50000,205125,True,False,True,481.5372162000276
457,2,20456,269.6094475829491,284,0.05,0.6788606842009115,50000,205409,True,False,True,482.1791377000045
458,2,20457,214.05600873877847,453,0.05,0.6548569754226582,50000,205862,True,False,True,483.20227029989474
459,2,20458,38.71138170174086,177,0.05,0.6835828936621968,50000,206039,True,False,False,483.6300655999221
460,2,20459,18.388324659060416,259,0.05,0.665404224113838,50000,206298,True,False,False,484.2895231998991
461,2,20460,206.81764092670954,444,0.05,0.6864371335486302,50000,206742,True,False,True,485.3677876999136
462,2,20461,234.10294428179532,420,0.05,0.6996679501874107,50000,207162,True,False,True,486.38272019987926
463,2,20462,121.0585472823264,1000,0.05,0.6629697641357779,50000,208162,False,True,False,488.7062305000145
464,2,20463,202.1123387480003,516,0.05,0.6901849921821623,50000,208678,True,False,True,489.8314797000494
465,2,20464,235.1286027745337,465,0.05,0.6766693931433463,50000,209143,True,False,True,490.91920219990425
466,2,20465,301.29346888195585,365,0.05,0.7229062074871913,50000,209508,True,False,True,491.82977239997126
467,2,20466,217.86785349890357,457,0.05,0.6635924741805121,50000,209965,True,False,True,492.9336907998659
468,2,20467,221.0996838363614,402,0.05,0.6403571357255551,50000,210367,True,False,True,493.7778471999336
469,2,20468,217.28920257347957,468,0.05,0.6804654317565708,50000,210835,True,False,True,494.92879989999346
470,2,20469,246.71644042132198,383,0.05,0.7037018627492473,50000,211218,True,False,True,495.862611599965
471,2,20470,197.4519261296404,500,0.05,0.6754081775397063,50000,211718,True,False,False,497.0710805999115
472,2,20471,173.50359399604525,688,0.05,0.6772088568960858,50000,212406,True,False,False,498.7480333999265
473,2,20472,263.07242797505825,362,0.05,0.6932747538165492,50000,212768,True,False,True,499.7086934999097
474,2,20473,222.53189434428776,350,0.05,0.7163745419042451,50000,213118,True,False,True,500.5957811998669
475,2,20474,198.34473324075347,663,0.05,0.6628902608171937,50000,213781,True,False,False,502.1218592999503
476,2,20475,84.9636778909159,1000,0.05,0.6304763258881867,50000,214781,False,True,False,504.50771609996445
477,2,20476,240.9190370942995,504,0.05,0.6649891327223962,50000,215285,True,False,True,505.57790439995006
478,2,20477,99.8095183473892,1000,0.05,0.6703651185333729,50000,216285,False,True,False,507.8414338999428
479,2,20478,181.3882354694995,749,0.05,0.6607044368325788,50000,217034,True,False,False,509.58943889988586
480,2,20479,194.26822388134048,634,0.05,0.6517040967553478,50000,217668,True,False,False,511.0825259999838
481,2,20480,245.50087831399563,408,0.05,0.7176785657328426,50000,218076,True,False,True,512.0004000999033
482,2,20481,107.08301403650654,1000,0.05,0.6725848350822926,50000,219076,False,True,False,514.337398899952
483,2,20482,234.08942777074594,478,0.05,0.6944126686603455,50000,219554,True,False,True,515.3544874000363
484,2,20483,207.65293586656477,823,0.05,0.660673597422434,50000,220377,True,False,True,517.2961059999652
485,2,20484,68.18753250520447,1000,0.05,0.6275032728686929,50000,221377,False,True,False,519.5398502000608
486,2,20485,204.08887805763123,437,0.05,0.6410380018282537,50000,221814,True,False,True,520.51011630008
487,2,20486,52.950736598862704,1000,0.05,0.6751328557319939,50000,222814,False,True,False,522.9313866999
488,2,20487,244.0823695350561,324,0.05,0.6259219323365409,50000,223138,True,False,True,523.6319917000365
489,2,20488,196.97666127482313,553,0.05,0.6551418101943854,50000,223691,True,False,False,524.8970480998978
490,2,20489,233.17633459888324,407,0.05,0.641282102088524,50000,224098,True,False,True,525.8130403999239
491,2,20490,220.91906063335995,431,0.05,0.6661964547571892,50000,224529,True,False,True,526.8238993000705
492,2,20491,191.13126749548,467,0.05,0.6423085686098585,50000,224996,True,False,False,527.9245593999512
493,2,20492,238.6692154040457,440,0.05,0.6101880283010277,50000,225436,True,False,True,528.9265417999122
494,2,20493,42.185777818570585,177,0.05,0.6702636228190304,50000,225613,True,False,False,529.3958431999199
495,2,20494,258.87644278988233,360,0.05,0.6303198753338721,50000,225973,True,False,True,530.2509999000467
496,2,20495,258.37744485970745,342,0.05,0.6393328816439324,50000,226315,True,False,True,531.1064544999972
497,2,20496,275.99446404774295,280,0.05,0.6229119227400848,50000,226595,True,False,True,531.7398224000353
498,2,20497,256.85822362609815,419,0.05,0.6253470573796577,50000,227014,True,False,True,532.6253173998557
499,2,20498,244.72609814232814,382,0.05,0.6350591935958537,50000,227396,True,False,True,533.4988657999784
500,2,20499,233.1402867345975,425,0.05,0.6374873909003594,50000,227821,True,False,True,534.4886520998552
501,2,20500,287.57819108474223,268,0.05,0.6572814393343765,50000,228089,True,False,True,535.1390146000776
502,2,20501,177.53762343167762,1000,0.05,0.6710545845925808,50000,229089,False,True,False,537.4642485999502
503,2,20502,252.660497371298,288,0.05,0.6469399365079072,50000,229377,True,False,True,538.0908651000354
504,2,20503,263.9018082504707,359,0.05,0.6951159402977125,50000,229736,True,False,True,538.8576414999552
505,2,20504,240.7810937296478,363,0.05,0.6825758243805777,50000,230099,True,False,True,539.7471572998911
506,2,20505,227.07714133464162,456,0.05,0.6431097418821433,50000,230555,True,False,True,540.7156436999794
507,2,20506,234.00902255245305,336,0.05,0.6592738571842867,50000,230891,True,False,True,541.4085627000313
508,2,20507,260.30154729541186,306,0.05,0.6592595756686981,50000,231197,True,False,True,542.0819480000064
509,2,20508,231.5491071110959,367,0.05,0.6433241598165977,50000,231564,True,False,True,542.969216800062
510,2,20509,291.0900300467755,309,0.05,0.6380044981644377,50000,231873,True,False,True,543.6910450998694
511,2,20510,127.17737934438387,1000,0.05,0.6141604963764549,50000,232873,False,True,False,545.8707327998709
512,2,20511,282.5464862956496,340,0.05,0.6423905278172564,50000,233213,True,False,True,546.6010954999365
513,2,20512,286.5018171686473,454,0.05,0.6501522163331246,50000,233667,True,False,True,547.6644259998575
514,2,20513,252.70769562761473,290,0.05,0.649783720384384,50000,233957,True,False,True,548.3026620000601
515,2,20514,294.5972376018308,245,0.05,0.6016433434522882,50000,234202,True,False,True,548.9278549998999
516,2,20515,266.2293590357164,341,0.05,0.6498276951812929,50000,234543,True,False,True,549.7122555999085
517,2,20516,261.1717380726383,359,0.05,0.7091904267627217,50000,234902,True,False,True,550.4615789998788
518,2,20517,256.2133398209139,300,0.05,0.6393156070262194,50000,235202,True,False,True,551.1003952999599
519,2,20518,274.91535196146685,445,0.05,0.6689863817912809,50000,235647,True,False,True,552.0677076999564
520,2,20519,297.3023022930038,343,0.05,0.674492494032091,50000,235990,True,False,True,552.9025719999336
521,2,20520,282.7153582661797,248,0.05,0.6944112152221703,50000,236238,True,False,True,553.5265166000463
522,2,20521,259.46720245355897,333,0.05,0.6834842844813077,50000,236571,True,False,True,554.3286361999344
523,2,20522,271.52911684776285,377,0.05,0.639647857145226,50000,236948,True,False,True,555.1788329998963
524,2,20523,238.6454464297498,383,0.05,0.6430100494553153,50000,237331,True,False,True,556.1120722999331
525,2,20524,284.79355451140185,292,0.05,0.6642716673190054,50000,237623,True,False,True,556.7695418000221
526,2,20525,248.08370559712955,425,0.05,0.6483945444489226,50000,238048,True,False,True,557.6269558998756
527,2,20526,293.1197248844783,245,0.05,0.6199563916240419,50000,238293,True,False,True,558.2096597999334
528,2,20527,290.5567842735113,274,0.05,0.618140389422213,50000,238567,True,False,True,558.7708437000401
529,2,20528,257.2908325804391,317,0.05,0.6048791958871136,50000,238884,True,False,True,559.5493610999547
530,2,20529,250.8069354056614,310,0.05,0.575332707022467,50000,239194,True,False,True,560.2546904999763
531,2,20530,256.7139762622918,328,0.05,0.6354859798646918,50000,239522,True,False,True,561.0302555998787
532,2,20531,257.0222917153161,273,0.05,0.589877823579224,50000,239795,True,False,True,561.7121788000222
533,2,20532,236.79239742399997,383,0.05,0.6636178271538595,50000,240178,True,False,True,562.5490146998782
534,2,20533,250.3491371425047,352,0.05,0.6010111375203864,50000,240530,True,False,True,563.303317700047
535,2,20534,241.91957797001064,336,0.05,0.5655258030941089,50000,240866,True,False,True,564.0991306998767
536,2,20535,258.2184530611709,372,0.05,0.649865989983883,50000,241238,True,False,True,564.8394080998842
537,2,20536,250.68341641192166,367,0.05,0.6482262634938679,50000,241605,True,False,True,565.6125407000072
538,2,20537,288.70718039707697,292,0.05,0.6043896197201046,50000,241897,True,False,True,566.2826507999562
539,2,20538,223.7073950922166,413,0.05,0.6907188443074648,50000,242310,True,False,True,567.2202429000754
540,2,20539,231.7205754660644,278,0.05,0.6207737414796146,50000,242588,True,False,True,567.8545252999756
