episode,training_seed,environment_seed,total_reward,steps,epsilon,average_loss,replay_memory_size,total_environment_steps,terminated,truncated,solved,elapsed_seconds
56,0,55,-90.17049125126688,130,0.3291805473947476,1.0023860527918889,14619,14619,True,False,False,33.6183589999564
57,0,56,48.159154956681846,170,0.32259693644685267,0.9660663760760251,14789,14789,True,False,False,33.9092083000578
58,0,57,67.63709154263992,1000,0.3161449977179156,1.037193314641714,15789,15789,False,True,False,35.9894956999924
59,0,58,-4.819772145308036,107,0.3098220977635573,1.0173582183980496,15896,15896,True,False,False,36.195408900035545
60,0,59,8.87948531946087,121,0.30362565580828615,1.0396822890466895,16017,16017,True,False,False,36.49137069983408
61,0,60,77.37456083332302,1000,0.2975531426921204,0.9972881694436073,17017,17017,False,True,False,38.75370939983986
62,0,61,-0.6743184449294857,1000,0.291602079838278,1.0237758058607578,18017,18017,False,True,False,41.353835499845445
63,0,62,-31.603945605984705,356,0.2857700382415124,1.0063419798284434,18373,18373,True,False,False,42.34427580004558
64,0,63,149.93574236525274,712,0.2800546374766822,1.0336158227887047,19085,19085,True,False,False,43.89170759986155
65,0,64,87.46711945438658,1000,0.2744535447271485,1.0714044279754162,20085,20085,False,True,False,46.42183530004695
66,0,65,-19.56261074425317,1000,0.2689644738326056,1.08841449290514,21085,21085,False,True,False,48.832981599960476
67,0,66,-69.06896291593674,1000,0.26358518435595346,1.0755784832835198,22085,22085,False,True,False,51.3133185999468
68,0,67,93.93886984748531,1000,0.25831348066883436,1.073060225367546,23085,23085,False,True,False,53.7430078999605
69,0,68,112.19562147350547,1000,0.2531472110554577,1.076834944307804,24085,24085,False,True,False,56.039799500023946
70,0,69,106.15257027113529,1000,0.2480842668343485,1.0787822623848915,25085,25085,False,True,False,58.578936300007626
71,0,70,26.80743742295685,1000,0.24312258149766153,1.0623439700007438,26085,26085,False,True,False,61.05153339984827
72,0,71,45.621581707056016,1000,0.2382601298677083,1.058449964106083,27085,27085,False,True,False,63.38659509993158
73,0,72,70.44308933535561,1000,0.23349492727035415,1.0681433070898056,28085,28085,False,True,False,65.55603519990109
74,0,73,53.74300597409238,1000,0.22882502872494703,1.0586807892620564,29085,29085,False,True,False,68.32576699997298
75,0,74,88.22447750820832,1000,0.2242485281504481,1.0665138174295425,30085,30085,False,True,False,70.78874560003169
76,0,75,127.06649232717342,1000,0.21976355758743912,1.047232850164175,31085,31085,False,True,False,73.12243740004487
77,0,76,27.13733269520722,1000,0.21536828643569034,1.036964666992426,32085,32085,False,True,False,75.9202082999982
78,0,77,37.74525148954773,1000,0.21106092070697655,1.010304997473955,33085,33085,False,True,False,78.57092619989999
79,0,78,168.69577080142741,891,0.206839702292837,0.9969935587426495,33976,33976,True,False,False,80.81322579993866
80,0,79,71.4138174490978,1000,0.20270290824698026,1.0092748848497868,34976,34976,False,True,False,83.58544020005502
81,0,80,86.73360351632952,1000,0.19864885008204064,1.0143470531404017,35976,35976,False,True,False,86.03676209994592
82,0,81,208.27344880002954,931,0.19467587308039982,0.9953938831768282,36907,36907,True,False,True,88.43967120000161
83,0,82,-2.691064126783772,308,0.19078235561879184,0.9983530501266579,37215,37215,True,False,False,89.12044709990732
84,0,83,106.47020347935339,1000,0.186966708506416,1.0226195939481257,38215,38215,False,True,False,91.82000619987957
85,0,84,19.762006902134544,1000,0.18322737433628766,1.0001339973062278,39215,39215,False,True,False,94.17383749992587
86,0,85,256.6091654318396,729,0.1795628268495619,0.9805309979758635,39944,39944,True,False,True,95.9781484999694
87,0,86,19.170923490960348,1000,0.17597157031257069,0.9939954654723406,40944,40944,False,True,False,98.51179799996316
88,0,87,190.36466058097386,917,0.17245213890631925,0.9658191459519523,41861,41861,True,False,False,100.76720889983699
89,0,88,241.32395834627698,311,0.16900309612819286,0.9779990469719436,42172,42172,True,False,True,101.49411510000937
90,0,89,139.3503464816492,1000,0.16562303420562902,0.9577135393768549,43172,43172,False,True,False,103.95462319999933
91,0,90,103.62930071898992,1000,0.16231057352151643,0.958859976902604,44172,44172,False,True,False,106.76209550001658
92,0,91,139.07006049539757,1000,0.1590643620510861,0.9248333968371153,45172,45172,False,True,False,108.90776229999028
93,0,92,211.37037638554608,385,0.15588307481006436,0.949281568109215,45557,45557,True,False,True,109.64492069999687
94,0,93,213.86529032387952,612,0.1527654133138631,0.9296107393707714,46169,46169,True,False,True,111.09620469994843
95,0,94,128.72826134133234,1000,0.1497101050475858,0.9140119020491838,47169,47169,False,True,False,113.76187529996969
96,0,95,248.10498466746395,699,0.14671590294663409,0.921887625866864,47868,47868,True,False,True,115.47208119998686
97,0,96,229.93107113228973,542,0.1437815848877014,0.9411232775262801,48410,48410,True,False,True,116.96098780003376
98,0,97,245.94815557956602,364,0.1409059531899474,0.8975966310353725,48774,48774,True,False,True,117.84331699996255
99,0,98,228.20288324892763,430,0.13808783412614842,0.9536332113451735,49204,49204,True,False,True,118.953148300061
100,0,99,228.88456897358577,527,0.13532607744362546,0.9270846777554934,49731,49731,True,False,True,120.35005060001276
101,0,100,209.55058673751847,790,0.13261955589475294,0.9060461048649836,50000,50521,True,False,True,122.45648519997485
102,0,101,232.9248579533872,435,0.12996716477685788,0.9061574548482895,50000,50956,True,False,True,123.67350629996508
103,0,102,226.35717548223266,572,0.12736782148132073,0.8863674677856319,50000,51528,True,False,True,125.15563399996608
104,0,103,235.5084440600103,491,0.12482046505169431,0.8811911114789318,50000,52019,True,False,True,126.49497230001725
105,0,104,258.8065308167421,329,0.12232405575066042,0.8902725931087163,50000,52348,True,False,True,127.40545849991031
106,0,105,234.4293729284117,470,0.11987757463564722,0.8813185320255604,50000,52818,True,False,True,128.41708849999122
107,0,106,167.8826155486848,1000,0.11748002314293426,0.8550418122708797,50000,53818,False,True,False,130.79540219996125
108,0,107,272.33696842985773,440,0.11513042268007558,0.8908534515987743,50000,54258,True,False,True,131.89106369996443
109,0,108,241.7057179263709,377,0.11282781422647406,0.8715602610882777,50000,54635,True,False,True,133.03148079989478
110,0,109,241.97571921360685,387,0.11057125794194458,0.8093833443576359,50000,55022,True,False,True,134.10872339992784
111,0,110,263.15236455387196,394,0.10835983278310568,0.8214328298108832,50000,55416,True,False,True,135.11852929997258
112,0,111,246.7048915342698,708,0.10619263612744358,0.8288918598265634,50000,56124,True,False,True,136.9295598999597
113,0,112,283.1394227736081,396,0.1040687834048947,0.8332702141970095,50000,56520,True,False,True,138.09471990005113
114,0,113,236.4525712779812,604,0.1019874077367968,0.7988424165704787,50000,57124,True,False,True,139.62639539991505
115,0,114,241.14997101216048,330,0.09994765958206087,0.8007882260011904,50000,57454,True,False,True,140.39608169998974
116,0,115,216.4439299523744,685,0.09794870639041964,0.7752090322710302,50000,58139,True,False,True,142.18310789996758
117,0,116,270.07076507817,536,0.09598973226261125,0.7939198515169433,50000,58675,True,False,True,143.54749779985286
118,0,117,287.4531877777951,328,0.09406993761735902,0.7623227646165505,50000,59003,True,False,True,144.24835340003483
119,0,118,222.56511585267268,587,0.09218853886501184,0.7726230655988802,50000,59590,True,False,True,145.58299389993772
120,0,119,256.26138434863424,351,0.09034476808771161,0.7579608793526973,50000,59941,True,False,True,146.6310586000327
121,0,120,232.57532126481888,388,0.08853787272595737,0.8038848617027715,50000,60329,True,False,True,147.748475600034
122,0,121,262.28220515573014,471,0.08676711527143822,0.7117763108824975,50000,60800,True,False,True,149.08680339995772
123,0,122,242.63906782814024,374,0.08503177296600946,0.7617140686448245,50000,61174,True,False,True,150.0899906998966
124,0,123,253.16540210438833,480,0.08333113750668926,0.7490612844160448,50000,61654,True,False,True,151.41171310003847
125,0,124,294.56688990783505,354,0.08166451475655548,0.713090156557533,50000,62008,True,False,True,152.35401359992102
126,0,125,249.1525748112989,358,0.08003122446142437,0.7206394936702105,50000,62366,True,False,True,153.36538899992593
127,0,126,270.3014595931942,306,0.07843059997219588,0.7482342644065034,50000,62672,True,False,True,154.2564107000362
128,0,127,246.04248959825395,828,0.07686198797275196,0.7148477288439942,50000,63500,True,False,True,156.34905599988997
129,0,128,241.2118433647158,403,0.07532474821329692,0.7083995118552343,50000,63903,True,False,True,157.36764259985648
130,0,129,284.1867321703382,336,0.07381825324903098,0.7224839382051003,50000,64239,True,False,True,158.1134566999972
131,0,130,248.91981508366635,380,0.07234188818405035,0.7132843989682826,50000,64619,True,False,True,159.11001489986666
132,0,131,249.69414168397634,352,0.07089505042036935,0.7141183553983204,50000,64971,True,False,True,159.81313609983772
133,0,132,278.4641297007001,348,0.06947714941196197,0.690214781026388,50000,65319,True,False,True,160.7562468999531
134,0,133,250.45554875287837,334,0.06808760642372272,0.7246332898245244,50000,65653,True,False,True,161.6271126999054
135,0,134,285.8867302558099,285,0.06672585429524826,0.6755876035282486,50000,65938,True,False,True,162.19663170003332
136,0,135,261.3657224113557,486,0.0653913372093433,0.6927730008929109,50000,66424,True,False,True,163.49028539983556
137,0,136,260.07452938169513,312,0.06408351046515644,0.6784565312167009,50000,66736,True,False,True,164.35414920002222
138,0,137,211.17272930999434,385,0.0628018402558533,0.6912545253123555,50000,67121,True,False,True,165.39701489987783
139,0,138,257.4922581238154,353,0.061545803450736236,0.7137531717505738,50000,67474,True,False,True,166.522129900055
140,0,139,279.67178137023075,340,0.060314887381721506,0.7297517767943004,50000,67814,True,False,True,167.51575169991702
141,0,140,270.8444065913649,322,0.05910858963408708,0.7107989108710555,50000,68136,True,False,True,168.37661579996347
142,0,141,249.13581918643294,398,0.057926417841405335,0.7300737088349596,50000,68534,True,False,True,169.3479146999307
143,0,142,226.43035075050284,505,0.05676788948457723,0.7276929109403403,50000,69039,True,False,True,170.81986419996247
144,0,143,231.9481157217817,423,0.05563253169488568,0.7024289285918218,50000,69462,True,False,True,172.12525619985536
145,0,144,252.15677187931004,528,0.054519881060987964,0.7006976894300544,50000,69990,True,False,True,173.61257399991155
146,0,145,220.00740573867824,460,0.05342948343976821,0.710905972511872,50000,70450,True,False,True,174.95284599997103
147,0,146,237.239400875068,517,0.05236089377097284,0.7077909611900494,50000,70967,True,False,True,176.56690580002032
148,0,147,300.1714501997263,311,0.051313675895553384,0.7008001028389409,50000,71278,True,False,True,177.3731086999178
149,0,148,224.21223453879833,504,0.050287402377642315,0.7127786634992512,50000,71782,True,False,True,178.89273199997842
150,0,149,227.04883332261954,497,0.05,0.7151887508135446,50000,72279,True,False,True,180.13822750002146
151,0,150,93.48644444290233,1000,0.05,0.7084938147589565,50000,73279,False,True,False,182.9123535999097
152,0,151,210.3820840071353,318,0.05,0.7005712529820092,50000,73597,True,False,True,183.76292070001364
153,0,152,227.0940116058004,672,0.05,0.6986953042602787,50000,74269,True,False,True,185.54745519999415
154,0,153,266.88901499325743,380,0.05,0.7117212813543646,50000,74649,True,False,True,186.46997860004194
155,0,154,247.7791304592447,677,0.05,0.6907385289448931,50000,75326,True,False,True,188.5369923999533
156,0,155,283.9889335244807,265,0.05,0.6967313988309987,50000,75591,True,False,True,189.29191999998875
157,0,156,267.7956437951565,568,0.05,0.6942619130566297,50000,76159,True,False,True,190.87827809993178
158,0,157,263.6815989366138,256,0.05,0.7281339080946054,50000,76415,True,False,True,191.57583880005404
159,0,158,266.1698547252801,270,0.05,0.6964921722257579,50000,76685,True,False,True,192.40751579985954
160,0,159,266.7681652965357,334,0.05,0.6854789828112026,50000,77019,True,False,True,193.28685669996776
161,0,160,245.80671298973505,319,0.05,0.6928247845378416,50000,77338,True,False,True,194.01641319994815
162,0,161,235.38398330315187,921,0.05,0.7017462419004187,50000,78259,True,False,True,196.64094549999572
163,0,162,261.9313303468638,373,0.05,0.6738113172292389,50000,78632,True,False,True,197.65372559987009
164,0,163,244.28795686428896,216,0.05,0.6831435981655011,50000,78848,True,False,True,198.2811769999098
165,0,164,293.2575523921493,315,0.05,0.6823444135605343,50000,79163,True,False,True,199.1581287998706
166,0,165,196.42310593719793,402,0.05,0.6558009068578926,50000,79565,True,False,False,200.18297529988922
167,0,166,237.41009756802777,256,0.05,0.6834440212405752,50000,79821,True,False,True,200.75106319994666
168,0,167,247.07189622256612,435,0.05,0.6372052174532551,50000,80256,True,False,True,201.7725682000164
169,0,168,306.396245687758,217,0.05,0.6168634080529762,50000,80473,True,False,True,202.42204229999334
170,0,169,227.46725327435513,242,0.05,0.6671759355967203,50000,80715,True,False,True,203.15217650006525
171,0,170,287.83869571042567,270,0.05,0.6384175991846456,50000,80985,True,False,True,203.83103369991295
172,0,171,233.27197801276483,247,0.05,0.6554756354585833,50000,81232,True,False,True,204.50366849987768
173,0,172,186.89989387188587,761,0.05,0.6192866622833793,50000,81993,True,False,False,206.70624119997956
174,0,173,238.63087949456644,346,0.05,0.6147300734943737,50000,82339,True,False,True,207.7575793999713
175,0,174,287.65348895209155,308,0.05,0.6036652639605008,50000,82647,True,False,True,208.55701739992946
176,0,175,126.75552498994628,1000,0.05,0.6154630970954895,50000,83647,False,True,False,211.5198729999829
177,0,176,284.69195389792765,234,0.05,0.642866647332652,50000,83881,True,False,True,212.23604210000485
178,0,177,284.56752885333486,239,0.05,0.5961532000467867,50000,84120,True,False,True,212.81541639985517
179,0,178,234.70791477852444,484,0.05,0.5744963369740188,50000,84604,True,False,True,214.1535181000363
180,0,179,222.86157594487221,354,0.05,0.6005872787518353,50000,84958,True,False,True,215.2047543998342
181,0,180,231.95065064961557,377,0.05,0.5806868452509614,50000,85335,True,False,True,215.9597234998364
182,0,181,260.59674935639885,243,0.05,0.6210322900380126,50000,85578,True,False,True,216.59176209988073
183,0,182,246.6483899235211,337,0.05,0.633701753357663,50000,85915,True,False,True,217.3277191000525
184,0,183,143.91093360648023,1000,0.05,0.6038728678151966,50000,86915,False,True,False,220.22916590003297
185,0,184,306.1967255865198,266,0.05,0.540170504886629,50000,87181,True,False,True,220.95971259986982
186,0,185,238.2797515226164,373,0.05,0.5819436613140733,50000,87554,True,False,True,221.94584800000302
187,0,186,258.57099772714645,233,0.05,0.6364621753632511,50000,87787,True,False,True,222.43289149994962
188,0,187,259.8834686809421,496,0.05,0.5856731934022279,50000,88283,True,False,True,223.6577993000392
189,0,188,258.56485728628206,323,0.05,0.6114972483355194,50000,88606,True,False,True,224.62997450004332
190,0,189,234.84085545284395,363,0.05,0.5771082364453757,50000,88969,True,False,True,225.65140229999088
191,0,190,252.39253489330272,352,0.05,0.585076480902816,50000,89321,True,False,True,226.6241543998476
192,0,191,256.90351198661494,316,0.05,0.5973629050569821,50000,89637,True,False,True,227.53045219997875
193,0,192,258.63232879082216,286,0.05,0.5560504857294418,50000,89923,True,False,True,228.22501050005667
194,0,193,266.805766379237,311,0.05,0.5482071480231653,50000,90234,True,False,True,228.95058079995215
195,0,194,241.12474731783564,295,0.05,0.6333073452367621,50000,90529,True,False,True,229.81833210005425
196,0,195,287.2878967088868,323,0.05,0.5882674817445662,50000,90852,True,False,True,230.66411500005051
197,0,196,229.5140566335809,324,0.05,0.5682559740718132,50000,91176,True,False,True,231.531236999901
198,0,197,301.3291041794945,343,0.05,0.5251861432290286,50000,91519,True,False,True,232.45077560003847
199,0,198,242.3373047953746,320,0.05,0.5707754881354049,50000,91839,True,False,True,233.2760311998427
200,0,199,279.73066953539086,328,0.05,0.5599836842724826,50000,92167,True,False,True,234.21899159997702
201,0,200,262.65504271336556,416,0.05,0.5715903866982374,50000,92583,True,False,True,235.3992293998599
202,0,201,280.10940903973125,394,0.05,0.6073775778378024,50000,92977,True,False,True,236.36950599984266
203,0,202,225.26873296357957,289,0.05,0.5446729418212567,50000,93266,True,False,True,237.05036089988425
204,0,203,271.1972649742387,269,0.05,0.5616181883060799,50000,93535,True,False,True,237.84584659989923
205,0,204,287.3264855801844,237,0.05,0.5820382464567065,50000,93772,True,False,True,238.52730580000207
206,0,205,189.0663930705275,673,0.05,0.5730513679015866,50000,94445,True,False,False,240.31709659984335
207,0,206,295.01322419503157,240,0.05,0.6228154562103252,50000,94685,True,False,True,241.0824782999698
208,0,207,237.49005956341935,270,0.05,0.6150821930004491,50000,94955,True,False,True,241.89008439984173
209,0,208,294.497314657251,285,0.05,0.5812738501058335,50000,95240,True,False,True,242.71365659986623
210,0,209,246.06773158629622,414,0.05,0.5875922426005492,50000,95654,True,False,True,243.8481393000111
211,0,210,282.88645794543345,390,0.05,0.5642732260796505,50000,96044,True,False,True,244.99322679988109
212,0,211,229.21213977686173,261,0.05,0.6184556072870434,50000,96305,True,False,True,245.8103721998632
213,0,212,219.51880288994067,326,0.05,0.5788564303192807,50000,96631,True,False,True,246.51249579992145
214,0,213,258.4336145393295,228,0.05,0.5997380714765504,50000,96859,True,False,True,247.15286209993064
215,0,214,278.7204525247296,327,0.05,0.6202112524926845,50000,97186,True,False,True,248.00701289996505
216,0,215,230.02655373315918,473,0.05,0.6015535769373745,50000,97659,True,False,True,249.34653640002944
217,0,216,254.06462639372293,310,0.05,0.5770086316451911,50000,97969,True,False,True,250.14868679991923
218,0,217,272.1632477502385,331,0.05,0.5808507937859192,50000,98300,True,False,True,250.83734450000338
219,0,218,263.54504223435697,301,0.05,0.5863169018934138,50000,98601,True,False,True,251.7561576999724
220,0,219,250.64311679574814,285,0.05,0.6130353940683498,50000,98886,True,False,True,252.43717919988558
221,0,220,280.1576732317069,271,0.05,0.603540080499825,50000,99157,True,False,True,253.27869489998557
222,0,221,272.39190380439106,212,0.05,0.589407875308029,50000,99369,True,False,True,253.96568470005877
223,0,222,262.0506785810655,377,0.05,0.5819861951237174,50000,99746,True,False,True,255.00200350000523
224,0,223,287.2986852498246,280,0.05,0.6011455092179988,50000,100026,True,False,True,255.84753869986162
225,0,224,265.1626871458402,245,0.05,0.5943679609469005,50000,100271,True,False,True,256.53150109993294
226,0,225,261.63430801709296,257,0.05,0.6185172311236886,50000,100528,True,False,True,257.15097019984387
227,0,226,266.19247971524595,487,0.05,0.5791618865465237,50000,101015,True,False,True,258.5026185999159
228,0,227,237.13671746845844,344,0.05,0.6018534451398219,50000,101359,True,False,True,259.31238240003586
229,0,228,139.95545071340464,1000,0.05,0.621163895688951,50000,102359,False,True,False,261.85794509993866
230,0,229,260.0741868917105,285,0.05,0.5577194459605636,50000,102644,True,False,True,262.64132940000854
231,0,230,262.5685068303989,242,0.05,0.6125455852905827,50000,102886,True,False,True,263.32917709997855
232,0,231,277.8710856499244,352,0.05,0.5625357425835152,50000,103238,True,False,True,264.3489180000033
233,0,232,261.342793088516,309,0.05,0.6082870904175401,50000,103547,True,False,True,265.0750778999645
234,0,233,268.77458683906104,253,0.05,0.6295398600370046,50000,103800,True,False,True,265.795433399966
235,0,234,277.73428078410916,253,0.05,0.5391686034385159,50000,104053,True,False,True,266.4907921999693
236,0,235,306.89453127644083,275,0.05,0.5923338256640868,50000,104328,True,False,True,267.2443164999131
237,0,236,272.5953140672681,255,0.05,0.5523534893989563,50000,104583,True,False,True,268.06089730001986
238,0,237,296.7360935267393,300,0.05,0.6255892084166408,50000,104883,True,False,True,269.0359404999763
239,0,238,264.7174299810546,307,0.05,0.5632332370097746,50000,105190,True,False,True,269.84131619986147
240,0,239,292.35159390487064,205,0.05,0.5832243817790252,50000,105395,True,False,True,270.463702699868
241,0,240,287.15641105781674,272,0.05,0.5904816002721953,50000,105667,True,False,True,271.27727529988624
242,0,241,246.21457384008696,552,0.05,0.577725706871707,50000,106219,True,False,True,272.66416199994273
243,0,242,248.4984579560599,275,0.05,0.5738260125436566,50000,106494,True,False,True,273.3731670998968
244,0,243,228.09820869509522,322,0.05,0.6246348286036009,50000,106816,True,False,True,274.338654599851
245,0,244,254.8380595708696,262,0.05,0.6177741363786786,50000,107078,True,False,True,275.16477689985186
246,0,245,276.89149726662095,252,0.05,0.5561873929220296,50000,107330,True,False,True,275.8802077998407
247,0,246,295.5603857303844,290,0.05,0.5310447135747507,50000,107620,True,False,True,276.79391969996504
248,0,247,224.20058547740746,459,0.05,0.6201191265095423,50000,108079,True,False,True,278.0459147999063
249,0,248,270.70550615669026,292,0.05,0.5741757202051478,50000,108371,True,False,True,278.720386199886
250,0,249,249.43911587575374,642,0.05,0.6009646085238902,50000,109013,True,False,True,280.1385075999424
251,0,250,278.6772465408267,269,0.05,0.6492725630398133,50000,109282,True,False,True,280.81262540002353
252,0,251,280.09866282082123,204,0.05,0.6321408246808192,50000,109486,True,False,True,281.3958646999672
253,0,252,254.76977700582597,611,0.05,0.6079107875739104,50000,110097,True,False,True,282.9287479000632
254,0,253,260.9303438979689,275,0.05,0.6121682513166558,50000,110372,True,False,True,283.7435020999983
255,0,254,242.4258457053549,374,0.05,0.5884671721129334,50000,110746,True,False,True,284.75710319983773
256,0,255,247.0177902862105,237,0.05,0.5240431424025996,50000,110983,True,False,True,285.37262209993787
257,0,256,247.53528011856918,403,0.05,0.5866541180195791,50000,111386,True,False,True,286.347059099935
258,0,257,82.04819542137815,1000,0.05,0.5962538003250957,50000,112386,False,True,False,288.9552583999466
259,0,258,294.3571358837929,297,0.05,0.6293043494224548,50000,112683,True,False,True,289.7595668998547
260,0,259,219.12444199463084,998,0.05,0.6326879803725856,50000,113681,True,False,True,292.43019549991004
261,0,260,250.71842968858232,235,0.05,0.6545621911103421,50000,113916,True,False,True,293.15417229989544
262,0,261,266.9202492758327,749,0.05,0.6425928182909899,50000,114665,True,False,True,294.9674322998617
263,0,262,209.36931083820286,551,0.05,0.605674920857169,50000,115216,True,False,True,296.38781329989433
264,0,263,246.7288677267054,690,0.05,0.6171221948080304,50000,115906,True,False,True,298.2144496999681
265,0,264,193.64231410060916,294,0.05,0.5865390980552857,50000,116200,True,False,False,298.9759011999704
266,0,265,269.66686047651547,232,0.05,0.6664618619492856,50000,116432,True,False,True,299.55220340006053
267,0,266,284.71847314507977,253,0.05,0.6350774892086803,50000,116685,True,False,True,300.1939250000287
268,0,267,197.14715588984387,599,0.05,0.6060631019506411,50000,117284,True,False,False,301.92998669994995
