episode,training_seed,environment_seed,total_reward,steps,epsilon,average_loss,replay_memory_size,total_environment_steps,terminated,truncated,solved,elapsed_seconds
58,1,10057,-125.22594293765752,516,0.3161449977179156,1.6102015210330025,11710,11710,True,False,False,25.719866199884564
59,1,10058,-62.84844744334378,492,0.3098220977635573,1.7405403804003707,12202,12202,True,False,False,26.980639100074768
60,1,10059,-23.47546800584142,1000,0.30362565580828615,1.791304900288582,13202,13202,False,True,False,29.697319200029597
61,1,10060,-35.970700767969745,223,0.2975531426921204,1.7596450025725259,13425,13425,True,False,False,30.272657099878415
62,1,10061,-99.58710539316277,1000,0.291602079838278,1.850897653847933,14425,14425,False,True,False,33.00671890005469
63,1,10062,-5.818584340040693,1000,0.2857700382415124,1.921227931946516,15425,15425,False,True,False,36.08594830008224
64,1,10063,-13.197116460922919,1000,0.2800546374766822,2.0402816558480263,16425,16425,False,True,False,38.994968599872664
65,1,10064,-36.59092177051319,1000,0.2744535447271485,2.1421407509446144,17425,17425,False,True,False,41.39549280004576
66,1,10065,10.5192442188422,1000,0.2689644738326056,2.090275202661753,18425,18425,False,True,False,43.691870799986646
67,1,10066,-7.186241106421576,1000,0.26358518435595346,2.2971501062214377,19425,19425,False,True,False,45.985960700083524
68,1,10067,-26.556084531958746,1000,0.25831348066883436,2.2854319314956664,20425,20425,False,True,False,48.27430190006271
69,1,10068,-42.651239820405216,1000,0.2531472110554577,2.250959242552519,21425,21425,False,True,False,50.62953029992059
70,1,10069,-0.8815591614421401,1000,0.2480842668343485,2.2875664191246035,22425,22425,False,True,False,52.84164909995161
71,1,10070,-16.92299872983451,1000,0.24312258149766153,2.3553768023848534,23425,23425,False,True,False,55.190356799867004
72,1,10071,-18.532211255787974,1000,0.2382601298677083,2.0938727621138096,24425,24425,False,True,False,57.44066770002246
73,1,10072,-71.15625018778752,1000,0.23349492727035415,2.1792735420763494,25425,25425,False,True,False,59.70211359998211
74,1,10073,11.376064982313359,1000,0.22882502872494703,2.1281558104157448,26425,26425,False,True,False,61.91696649999358
75,1,10074,-52.92832590085382,255,0.2242485281504481,2.2015054263320626,26680,26680,True,False,False,62.50093249999918
76,1,10075,-33.61361745892871,1000,0.21976355758743912,2.149443912953138,27680,27680,False,True,False,64.74489889992401
77,1,10076,-23.046856432087566,1000,0.21536828643569034,2.160677254796028,28680,28680,False,True,False,66.99257700005546
78,1,10077,5.82534144853621,1000,0.21106092070697655,2.090258266508579,29680,29680,False,True,False,69.24706740002148
79,1,10078,-151.4303963117994,219,0.206839702292837,2.128568664669446,29899,29899,True,False,False,69.74308829987422
80,1,10079,27.85976897039624,1000,0.20270290824698026,2.1191732687056066,30899,30899,False,True,False,72.1956098000519
81,1,10080,-1.5171856806069857,1000,0.19864885008204064,2.067819745659828,31899,31899,False,True,False,74.49307970004156
82,1,10081,2.3025822489576653,1000,0.19467587308039982,1.9292907719016075,32899,32899,False,True,False,76.89980129990727
83,1,10082,-44.268126725863716,1000,0.19078235561879184,1.874342239767313,33899,33899,False,True,False,79.1941291000694
84,1,10083,-12.411156139287275,1000,0.186966708506416,1.7906978924870491,34899,34899,False,True,False,81.4218075000681
85,1,10084,-24.66984416397305,1000,0.18322737433628766,1.721688749074936,35899,35899,False,True,False,83.74645800003782
86,1,10085,-8.216483447877199,1000,0.1795628268495619,1.7661148003041744,36899,36899,False,True,False,86.13071639998816
87,1,10086,2.7849827783460874,1000,0.17597157031257069,1.7293339811563493,37899,37899,False,True,False,88.44812459987588
88,1,10087,-4.077651656200313,1000,0.17245213890631925,1.6119059197306633,38899,38899,False,True,False,90.73516059992835
89,1,10088,-33.67223690424977,1000,0.16900309612819286,1.6089168030023575,39899,39899,False,True,False,92.99823660007678
90,1,10089,4.0809859248375515,1000,0.16562303420562902,1.5329870515465736,40899,40899,False,True,False,95.30144349997863
91,1,10090,-15.156475035211649,1000,0.16231057352151643,1.575379017442465,41899,41899,False,True,False,97.56135299988091
92,1,10091,-15.811495683010069,1000,0.1590643620510861,1.5276038223206998,42899,42899,False,True,False,99.87223319988698
93,1,10092,25.099564785894632,1000,0.15588307481006436,1.480479304984212,43899,43899,False,True,False,102.23927169991657
94,1,10093,38.52141880456434,1000,0.1527654133138631,1.45941294080019,44899,44899,False,True,False,104.55170039995573
95,1,10094,42.58513215353199,1000,0.1497101050475858,1.4883603518158197,45899,45899,False,True,False,106.9220207000617
96,1,10095,-28.01567094503032,1000,0.14671590294663409,1.396915139734745,46899,46899,False,True,False,109.2839202999603
97,1,10096,-35.16356349230296,1000,0.1437815848877014,1.3229858252555131,47899,47899,False,True,False,111.62626769999042
98,1,10097,-30.426107433827344,1000,0.1409059531899474,1.346028588399291,48899,48899,False,True,False,113.9457328999415
99,1,10098,19.899567210360498,1000,0.13808783412614842,1.4082083546966315,49899,49899,False,True,False,116.18562959996052
100,1,10099,-4.325355103296895,1000,0.13532607744362546,1.2621394218057393,50000,50899,False,True,False,118.4839004999958
101,1,10100,-39.95189372034022,1000,0.13261955589475294,1.1299038847386838,50000,51899,False,True,False,120.8158138000872
102,1,10101,-19.50947331175718,1000,0.12996716477685788,0.9711045881658793,50000,52899,False,True,False,123.13710819999687
103,1,10102,13.716677407835105,1000,0.12736782148132073,0.97901587690413,50000,53899,False,True,False,125.42037780000828
104,1,10103,-68.5260443191612,1000,0.12482046505169431,0.9301684758663178,50000,54899,False,True,False,127.79932469991036
105,1,10104,-6.540677995926517,1000,0.12232405575066042,0.8148735391944647,50000,55899,False,True,False,130.17328700004146
106,1,10105,-47.73166772774703,1000,0.11987757463564722,0.7255126663595438,50000,56899,False,True,False,132.58774610003456
107,1,10106,-36.065941130793085,1000,0.11748002314293426,0.6725447728186846,50000,57899,False,True,False,134.97575600002892
108,1,10107,-22.69086295680171,1000,0.11513042268007558,0.6159667579829693,50000,58899,False,True,False,137.25342389987782
109,1,10108,-16.87764024272268,1000,0.11282781422647406,0.5709101041778922,50000,59899,False,True,False,139.68710380000994
110,1,10109,23.444420043771856,1000,0.11057125794194458,0.5622396112084389,50000,60899,False,True,False,142.0885840000119
111,1,10110,8.75369995985451,1000,0.10835983278310568,0.4816835714131594,50000,61899,False,True,False,144.39439729996957
112,1,10111,-42.93892196493098,1000,0.10619263612744358,0.42929183852672576,50000,62899,False,True,False,146.8030793000944
113,1,10112,-40.93477328725486,1000,0.1040687834048947,0.3490758274421096,50000,63899,False,True,False,149.0568432
114,1,10113,-34.90130909707776,1000,0.1019874077367968,0.3560761944875121,50000,64899,False,True,False,151.35923200007528
115,1,10114,-16.62353700997648,1000,0.09994765958206087,0.356957253716886,50000,65899,False,True,False,153.65696229995228
116,1,10115,-14.071624605856815,1000,0.09794870639041964,0.31011148569732905,50000,66899,False,True,False,156.05654389993288
117,1,10116,21.449603194958048,1000,0.09598973226261125,0.316861195102334,50000,67899,False,True,False,158.40266490005888
118,1,10117,-3.2876162172463292,1000,0.09406993761735902,0.3290505734458566,50000,68899,False,True,False,160.69466729997657
119,1,10118,-10.65867785714071,1000,0.09218853886501184,0.2975630848556757,50000,69899,False,True,False,163.03023150004447
120,1,10119,-9.722997576597056,1000,0.09034476808771161,0.32175047693401576,50000,70899,False,True,False,165.36745409993455
121,1,10120,-33.07105569722482,1000,0.08853787272595737,0.3338678980022669,50000,71899,False,True,False,167.70474519999698
122,1,10121,-11.060070110080883,1000,0.08676711527143822,0.34469587984681127,50000,72899,False,True,False,169.9740464000497
123,1,10122,-8.659635567420212,1000,0.08503177296600946,0.3448538684472442,50000,73899,False,True,False,172.16289109992795
124,1,10123,-24.327155707147135,1000,0.08333113750668926,0.3386514139249921,50000,74899,False,True,False,174.49483649991453
125,1,10124,6.669881821195062,1000,0.08166451475655548,0.32361306966096165,50000,75899,False,True,False,176.941603400046
126,1,10125,-11.754491068874305,1000,0.08003122446142437,0.2848341938108206,50000,76899,False,True,False,179.18007329991087
127,1,10126,-7.279878126697853,1000,0.07843059997219588,0.2803102890625596,50000,77899,False,True,False,181.41292939987034
128,1,10127,217.82210553791754,525,0.07686198797275196,0.2730185854576883,50000,78424,True,False,True,182.71787520009093
129,1,10128,-4.348911088496171,1000,0.07532474821329692,0.2634482785835862,50000,79424,False,True,False,185.12693800008856
130,1,10129,-30.220867704215806,1000,0.07381825324903098,0.2480119650438428,50000,80424,False,True,False,187.51428669993766
131,1,10130,28.89477698847639,1000,0.07234188818405035,0.2166287532299757,50000,81424,False,True,False,189.9077522000298
132,1,10131,0.7833769484407749,1000,0.07089505042036935,0.20643270832672717,50000,82424,False,True,False,192.24966119998135
133,1,10132,-22.94354002809527,1000,0.06947714941196197,0.21114025923609733,50000,83424,False,True,False,194.6887590000406
134,1,10133,-3.2781227949552725,1000,0.06808760642372272,0.21680438436940314,50000,84424,False,True,False,197.06665010005236
135,1,10134,-0.7158838874688425,1000,0.06672585429524826,0.18997286901623012,50000,85424,False,True,False,199.45563039998524
136,1,10135,12.93401178365384,1000,0.0653913372093433,0.20584378080815077,50000,86424,False,True,False,201.74090330000035
137,1,10136,-29.863765798621674,1000,0.06408351046515644,0.18791682442650198,50000,87424,False,True,False,204.02510079997592
138,1,10137,16.855231982036116,1000,0.0628018402558533,0.182898074246943,50000,88424,False,True,False,206.482421600027
139,1,10138,16.227798285383066,1000,0.061545803450736236,0.1992171009592712,50000,89424,False,True,False,208.86046959995292
140,1,10139,-51.05882797294573,1000,0.060314887381721506,0.1888262075036764,50000,90424,False,True,False,211.13854860002175
141,1,10140,-15.444108626691298,1000,0.05910858963408708,0.19815984004363418,50000,91424,False,True,False,213.50351459998637
142,1,10141,35.170179814952085,1000,0.057926417841405335,0.19846921747922897,50000,92424,False,True,False,215.9525174999144
143,1,10142,-36.735791162992705,1000,0.05676788948457723,0.22023040874302388,50000,93424,False,True,False,218.33035179995932
144,1,10143,-3.9683599061789008,1000,0.05563253169488568,0.22911365033686162,50000,94424,False,True,False,220.65610409993678
145,1,10144,16.067279910418176,1000,0.054519881060987964,0.22718005986511708,50000,95424,False,True,False,223.05615409999155
146,1,10145,-19.155762142569653,1000,0.05342948343976821,0.2009120478145778,50000,96424,False,True,False,225.4512584998738
147,1,10146,-63.80412659895689,1000,0.05236089377097284,0.20785523461923003,50000,97424,False,True,False,227.91671329992823
148,1,10147,-24.284821175759216,1000,0.051313675895553384,0.20093561336025595,50000,98424,False,True,False,230.1954759999644
149,1,10148,4.511698183134466,1000,0.050287402377642315,0.20863862045109272,50000,99424,False,True,False,232.62129539996386
150,1,10149,22.752677740751462,1000,0.05,0.19948028503358364,50000,100424,False,True,False,235.00536690000445
151,1,10150,4.569478550750612,1000,0.05,0.19668614235520362,50000,101424,False,True,False,237.59038199996576
152,1,10151,8.21018743840505,1000,0.05,0.20471735710278152,50000,102424,False,True,False,240.14664980000816
153,1,10152,2.6202526385295934,1000,0.05,0.2121173200532794,50000,103424,False,True,False,242.56033980008215
154,1,10153,-34.65790819014283,1000,0.05,0.21357071362063287,50000,104424,False,True,False,244.93227420002222
155,1,10154,-65.60233975904656,1000,0.05,0.21089880178496243,50000,105424,False,True,False,247.42376730008982
156,1,10155,213.0915359438664,835,0.05,0.2084451347277193,50000,106259,True,False,True,249.5107074000407
157,1,10156,-39.665094363562986,1000,0.05,0.1953351543992758,50000,107259,False,True,False,252.0759284000378
158,1,10157,-1.8205972513836792,1000,0.05,0.20437302987277509,50000,108259,False,True,False,254.66157029988244
159,1,10158,115.60468155089347,893,0.05,0.19582599872036985,50000,109152,True,False,False,256.91417740006
160,1,10159,-47.28328093444209,1000,0.05,0.2055908070206642,50000,110152,False,True,False,259.5373229000252
161,1,10160,-5.611260988665727,1000,0.05,0.20643992758542298,50000,111152,False,True,False,262.00056639988907
162,1,10161,222.12121837806023,535,0.05,0.20182046046323865,50000,111687,True,False,True,263.3118549999781
163,1,10162,-9.855536192606593,1000,0.05,0.19202761556580664,50000,112687,False,True,False,265.7101680999622
164,1,10163,7.591804843056129,1000,0.05,0.1979983173198998,50000,113687,False,True,False,268.1106475999113
165,1,10164,-7.2937108905902575,1000,0.05,0.20136049130558967,50000,114687,False,True,False,270.5245978999883
166,1,10165,-26.974106144023775,1000,0.05,0.19009682821854948,50000,115687,False,True,False,272.8984083000105
167,1,10166,-15.784200940067851,1000,0.05,0.19556313113123178,50000,116687,False,True,False,275.4039268998895
168,1,10167,184.85734353384026,758,0.05,0.19171344319304406,50000,117445,True,False,False,277.148087099893
169,1,10168,-0.4982758348652019,1000,0.05,0.19469428852200507,50000,118445,False,True,False,279.5157007998787
170,1,10169,30.274883506119192,1000,0.05,0.183061113525182,50000,119445,False,True,False,281.90462250006385
171,1,10170,-5.8993659740262,1000,0.05,0.18093478173017502,50000,120445,False,True,False,284.2962150000967
172,1,10171,6.501272238398071,1000,0.05,0.18478165404126048,50000,121445,False,True,False,286.66415109997615
173,1,10172,6.4237779151250285,1000,0.05,0.1576908272244036,50000,122445,False,True,False,288.9939695999492
174,1,10173,-4.290628443241679,1000,0.05,0.15582981695607304,50000,123445,False,True,False,291.36440089996904
175,1,10174,38.615666273720436,1000,0.05,0.15423689771443605,50000,124445,False,True,False,293.82240469986573
176,1,10175,-12.980161245942634,1000,0.05,0.15277191138267518,50000,125445,False,True,False,296.20253679994494
177,1,10176,-4.991181865738481,1000,0.05,0.1568789147734642,50000,126445,False,True,False,298.6522033000365
178,1,10177,-20.901022917717512,1000,0.05,0.1542399872019887,50000,127445,False,True,False,301.28896949999034
179,1,10178,-18.896125163238914,1000,0.05,0.14436486625298858,50000,128445,False,True,False,303.7484776999336
180,1,10179,-5.129521674133113,1000,0.05,0.14341483004391192,50000,129445,False,True,False,306.143272300018
181,1,10180,25.95163582056227,1000,0.05,0.13584974406287073,50000,130445,False,True,False,308.58791640005074
182,1,10181,-1.8142531558610122,1000,0.05,0.14195417660847306,50000,131445,False,True,False,310.9964131000452
183,1,10182,11.626264828104516,1000,0.05,0.14681218069419263,50000,132445,False,True,False,313.3741321999114
184,1,10183,-22.137388060958514,1000,0.05,0.1441414216719568,50000,133445,False,True,False,315.79601130005904
185,1,10184,34.00877027824952,1000,0.05,0.15080716747418046,50000,134445,False,True,False,318.2572411999572
186,1,10185,6.3617546344597535,1000,0.05,0.15435685085877776,50000,135445,False,True,False,320.6534575999249
187,1,10186,-36.26929908921462,1000,0.05,0.14031602418422698,50000,136445,False,True,False,323.03610510006547
188,1,10187,16.610591359561077,1000,0.05,0.15060142079368233,50000,137445,False,True,False,325.45629350002855
189,1,10188,-38.94457590912855,1000,0.05,0.15112966222316027,50000,138445,False,True,False,327.8814026999753
190,1,10189,9.446810682714037,1000,0.05,0.1493736576102674,50000,139445,False,True,False,330.43032489996403
191,1,10190,9.8969658340786,1000,0.05,0.14490421085059643,50000,140445,False,True,False,332.9862695999909
192,1,10191,-10.927102176969438,1000,0.05,0.1393052540384233,50000,141445,False,True,False,335.64259579987265
193,1,10192,25.749688009417373,1000,0.05,0.153464170999825,50000,142445,False,True,False,338.1965391000267
194,1,10193,-9.334254478343107,1000,0.05,0.14560938154533506,50000,143445,False,True,False,340.6771102999337
195,1,10194,19.238231969439752,1000,0.05,0.1407251392826438,50000,144445,False,True,False,343.153960299911
196,1,10195,2.9823274403061504,1000,0.05,0.1328469601906836,50000,145445,False,True,False,345.5001602000557
197,1,10196,15.436515915335681,1000,0.05,0.14080413296818733,50000,146445,False,True,False,348.01396119990386
198,1,10197,24.12313109262847,1000,0.05,0.13855013824254275,50000,147445,False,True,False,350.504668999929
199,1,10198,21.05495530557339,1000,0.05,0.13987402660399675,50000,148445,False,True,False,353.04812159994617
200,1,10199,28.40354080698433,1000,0.05,0.14375123680382967,50000,149445,False,True,False,355.51920440001413
201,1,10200,243.71468522283524,381,0.05,0.14351944078806192,50000,149826,True,False,True,356.4513240000233
202,1,10201,60.47131882736504,1000,0.05,0.14771778798475863,50000,150826,False,True,False,358.9801960999612
203,1,10202,5.837676159828558,1000,0.05,0.13653166135400532,50000,151826,False,True,False,361.44079159991816
204,1,10203,37.45087787419582,1000,0.05,0.1212110697068274,50000,152826,False,True,False,363.92953970003873
205,1,10204,2.352369398003175,1000,0.05,0.1255178513713181,50000,153826,False,True,False,366.46423529996537
206,1,10205,282.0629414943802,550,0.05,0.14462253752079876,50000,154376,True,False,True,367.7608213000931
207,1,10206,-1.718353801172337,1000,0.05,0.1556806521192193,50000,155376,False,True,False,370.151082099881
208,1,10207,225.40810820840386,443,0.05,0.14664641073978513,50000,155819,True,False,True,371.3317926998716
209,1,10208,-25.599313313217674,1000,0.05,0.1546532034687698,50000,156819,False,True,False,373.80404570000246
210,1,10209,2.296667171248508,1000,0.05,0.15304726380482317,50000,157819,False,True,False,376.2943372000009
211,1,10210,7.46238662040189,1000,0.05,0.14323756563290954,50000,158819,False,True,False,378.67046809988096
212,1,10211,219.05970026153275,465,0.05,0.15095153717744736,50000,159284,True,False,True,379.835736699868
213,1,10212,-27.786308288422894,1000,0.05,0.14601781409606338,50000,160284,False,True,False,382.1737178999465
214,1,10213,226.77568680013576,527,0.05,0.14026242375826248,50000,160811,True,False,True,383.5070982000325
215,1,10214,174.87870925201076,887,0.05,0.14594237204418511,50000,161698,True,False,False,385.70962690003216
216,1,10215,206.08557584962608,711,0.05,0.15769631318150693,50000,162409,True,False,True,387.4919892998878
217,1,10216,186.972138889251,641,0.05,0.1557111438079018,50000,163050,True,False,False,389.0870316999499
218,1,10217,2.4433691198318357,1000,0.05,0.17169440384581686,50000,164050,False,True,False,391.56231279997155
219,1,10218,194.00700658369414,716,0.05,0.15008233738907056,50000,164766,True,False,False,393.4356376999058
220,1,10219,-11.906802014807104,1000,0.05,0.16235100194439292,50000,165766,False,True,False,395.93966439994983
221,1,10220,216.72365975348157,547,0.05,0.16632608510894356,50000,166313,True,False,True,397.26211309991777
222,1,10221,182.20566132420953,742,0.05,0.1832661546485604,50000,167055,True,False,False,399.2274579999503
223,1,10222,196.07386949396408,554,0.05,0.18132785621640485,50000,167609,True,False,False,400.6318862999324
224,1,10223,176.61474908018192,731,0.05,0.17934795001728102,50000,168340,True,False,False,402.61579110007733
225,1,10224,195.70403919248824,687,0.05,0.18538553109378966,50000,169027,True,False,False,404.2811125998851
226,1,10225,239.65069408701646,601,0.05,0.1898353282492391,50000,169628,True,False,True,405.80675620003603
227,1,10226,224.05754244593373,523,0.05,0.17888022151492522,50000,170151,True,False,True,407.1855979000684
228,1,10227,-14.16621600225203,1000,0.05,0.20449418297037483,50000,171151,False,True,False,409.73790879989974
229,1,10228,113.62510812482776,993,0.05,0.210436087619412,50000,172144,True,False,False,412.3135607999284
230,1,10229,-2.5551530008028136,1000,0.05,0.20910129347443582,50000,173144,False,True,False,414.8944669000339
231,1,10230,39.83516456151738,1000,0.05,0.2109924233071506,50000,174144,False,True,False,417.4526595999487
232,1,10231,28.2653021312405,1000,0.05,0.21323561411723493,50000,175144,False,True,False,420.1096844000276
233,1,10232,259.0567954310636,465,0.05,0.20634618352658005,50000,175609,True,False,True,421.3119876999408
234,1,10233,-10.885213686211722,1000,0.05,0.22253337274864315,50000,176609,False,True,False,423.71720289997756
235,1,10234,178.72116687419475,668,0.05,0.2345970562174024,50000,177277,True,False,False,425.42891800007783
236,1,10235,-0.18586464025612082,1000,0.05,0.21671326353773473,50000,178277,False,True,False,427.8164691000711
237,1,10236,-6.205727698122194,1000,0.05,0.21056737484782934,50000,179277,False,True,False,430.34400500007905
238,1,10237,-2.1656003608646257,1000,0.05,0.20691622172668575,50000,180277,False,True,False,432.82220799988136
239,1,10238,48.92641450627849,165,0.05,0.2156733733686534,50000,180442,True,False,False,433.27739310008474
240,1,10239,-0.2518829246780294,1000,0.05,0.2233845465891063,50000,181442,False,True,False,435.8807997999247
241,1,10240,76.75041927246467,1000,0.05,0.21657070250809193,50000,182442,False,True,False,438.4194682999514
242,1,10241,253.04800045010006,353,0.05,0.23559757107842408,50000,182795,True,False,True,439.34788020001724
243,1,10242,219.8166426846803,752,0.05,0.23213308106394523,50000,183547,True,False,True,441.2144041999709
244,1,10243,1.664205048762711,1000,0.05,0.23853632113337517,50000,184547,False,True,False,443.75612469995394
245,1,10244,146.5376173036983,687,0.05,0.24389607364954385,50000,185234,True,False,False,445.4501684999559
246,1,10245,209.1764914775963,476,0.05,0.21877411210580783,50000,185710,True,False,True,446.63748489995487
247,1,10246,205.80169221073888,552,0.05,0.26040884093179,50000,186262,True,False,True,448.03509379993193
248,1,10247,200.4206311498021,662,0.05,0.24074515766179994,50000,186924,True,False,True,449.6642350999173
249,1,10248,227.79351889137791,446,0.05,0.23570266856306604,50000,187370,True,False,True,450.77902949997224
250,1,10249,168.0666913782358,926,0.05,0.25478242904140935,50000,188296,True,False,False,453.2062389999628
251,1,10250,267.2220151369047,253,0.05,0.3143802853853335,50000,188549,True,False,True,453.84724649996497
252,1,10251,242.55456736065238,582,0.05,0.29436913926372005,50000,189131,True,False,True,455.2442244000267
253,1,10252,44.08423877008398,1000,0.05,0.30738187839835884,50000,190131,False,True,False,457.71548740006983
254,1,10253,165.7897080911901,782,0.05,0.32008873142035266,50000,190913,True,False,False,459.5358676998876
255,1,10254,228.22924655340375,353,0.05,0.2989257222447787,50000,191266,True,False,True,460.3463147999719
256,1,10255,40.78008095006584,1000,0.05,0.32328506937623025,50000,192266,False,True,False,462.83450850006193
257,1,10256,10.4976921589951,1000,0.05,0.3307305851317942,50000,193266,False,True,False,465.24835360003635
258,1,10257,22.102875178436875,1000,0.05,0.33137036925926805,50000,194266,False,True,False,467.7355424000416
